query_name	query_length	query_start	query_end	relative_strand	target_name	target_length	target_start	target_end	num_residue_matches	alignment_block_len	mapping_quality	match
ERR10115637.1651045	8439	2	8439	+	OX387717.1	78174148	78130920	78139352	7089	8437	60	7089
ERR10115637.133785	7552	3	7544	-	OX387718.1	34891842	39712	47253	7087	7541	60	7087
ERR10115637.1510513	8321	19	8315	-	OX387719.1	33329425	30318	38616	7083	8299	60	7083
ERR10115637.1221106	7633	8	7625	-	OX387715.1	122962308	122921676	122929294	7071	7619	25	7071
ERR10115637.1026410	8442	5	8441	-	OX387715.1	122962308	122910604	122918915	7067	8507	2	7067
ERR10115637.759258	8883	5	8878	-	OX387718.1	34891842	34844092	34852965	7057	8876	60	7057
ERR10115637.739015	7578	14	7571	+	OX387719.1	33329425	27453	35009	7055	7557	35	7055
ERR10115637.786267	11998	2599	11994	-	OX387717.1	78174148	78163545	78171184	7054	9464	2	7054
ERR10115637.1453911	7459	6	7458	-	OX387718.1	34891842	34852202	34859653	7053	7456	60	7053
ERR10115637.279682	7697	57	7692	-	OX387718.1	34891842	34868804	34876440	7050	7638	12	7050
ERR10115637.608443	8946	1	8941	+	OX387719.1	33329425	33306740	33315680	7047	8940	60	7047
ERR10115637.1910946	7734	8	7728	+	OX387717.1	78174148	78154532	78162253	7041	7721	13	7041
ERR10115637.1910186	7733	6	7714	+	OX387716.1	110195567	8373	16118	7029	7752	6	7029
ERR10115637.1041194	7281	6	7277	-	OX387718.1	34891842	34850633	34857903	7028	7272	60	7028
ERR10115637.1707224	7253	4	7250	+	OX387718.1	34891842	26920	34173	7025	7253	60	7025
ERR10115637.46489	8104	2	8100	-	OX387718.1	34891842	34866818	34875011	7018	8216	12	7018
ERR10115637.1397050	7791	0	7782	-	OX387719.1	33329425	33282532	33290314	7013	7806	60	7013
ERR10115637.1577960	7675	3	7666	-	OX387719.1	33329425	33313350	33321013	7012	7668	26	7012
ERR10115637.1420936	7530	3	7525	+	OX387717.1	78174148	78138853	78146368	7010	7522	60	7010
ERR10115637.940517	9500	7	9496	-	OX387718.1	34891842	34859838	34869358	7007	9556	60	7007
ERR10115637.259396	7267	4	7267	+	OX387715.1	122962308	122913954	122921201	7007	7263	8	7007
ERR10115637.448253	7229	4	7227	-	OX387718.1	34891842	32684	39908	7002	7224	60	7002
ERR10115637.1440049	7294	2	7293	+	OX387719.1	33329425	33301222	33308513	6997	7291	60	6997
ERR10115637.1063173	7004	7	7000	-	OX387716.1	110195567	44528	51521	6980	6993	60	6980
ERR10115637.1770876	7677	3	7676	-	OX387719.1	33329425	14716	22323	6978	7678	0	6978
ERR10115637.493662	10871	2499	10724	+	OX387719.1	33329425	25759	33758	6966	8273	0	6966
ERR10115637.656526	8443	149	8394	-	OX387718.1	34891842	34878887	34887132	6962	8245	7	6962
ERR10115637.1783406	7409	84	7408	+	OX387717.1	78174148	78157026	78164355	6952	7329	2	6952
ERR10115637.237512	10018	13	10014	+	OX387719.1	33329425	33597	43598	6949	10001	60	6949
ERR10115637.1626220	9020	14	8921	+	OX387718.1	34891842	34859442	34868362	6949	8924	60	6949
ERR10115637.1515105	7848	2	7848	-	OX387717.1	78174148	35311	43156	6946	7846	0	6946
ERR10115637.707127	7292	6	7280	-	OX387716.1	110195567	5832	12997	6945	7274	3	6945
ERR10115637.188491	7434	9	7432	-	OX387719.1	33329425	33283019	33290450	6944	7432	60	6944
ERR10115637.884850	11222	57	11203	-	OX387718.1	34891842	6698	17852	6943	11154	60	6943
ERR10115637.85390	7653	4	7641	+	OX387719.1	33329425	33303401	33311039	6938	7638	60	6938
ERR10115637.372214	7432	6	7427	-	OX387719.1	33329425	10130	17547	6936	7440	8	6936
ERR10115637.497514	8913	593	8909	-	OX387716.1	110195567	110142109	110150468	6915	8361	4	6915
ERR10115637.1703958	7376	6	7364	-	OX387717.1	78174148	78122001	78129332	6908	7358	60	6908
ERR10115637.1520359	7749	3	7748	-	OX387718.1	34891842	34874121	34881863	6904	7746	12	6904
ERR10115637.1737351	8065	7	8056	-	OX387715.1	122962308	122937367	122945393	6904	8052	12	6904
ERR10115637.1699565	7418	6	7414	+	OX387718.1	34891842	40374	47798	6882	7425	60	6882
ERR10115637.1138511	8796	0	8783	-	OX387718.1	34891842	35880	44413	6881	8783	60	6881
ERR10115637.1650897	8698	520	8186	+	OX387715.1	122962308	122943497	122951175	6865	7707	1	6865
ERR10115637.1455524	8638	120	8631	-	OX387718.1	34891842	34859587	34868094	6863	8512	60	6863
ERR10115637.1527408	7128	3	7127	-	OX387719.1	33329425	33272750	33279873	6861	7125	60	6861
ERR10115637.1379656	7798	5	7788	-	OX387715.1	122962308	19002	26779	6860	7783	14	6860
ERR10115637.526807	7573	170	7370	+	OX387715.1	122962308	122935671	122942874	6859	7204	2	6859
ERR10115637.193027	7220	8	7211	+	OX387718.1	34891842	28601	35798	6853	7208	60	6853
ERR10115637.1175413	7387	7	7380	-	OX387719.1	33329425	13637	21007	6852	7390	3	6852
ERR10115637.376014	8678	15	8676	-	OX387718.1	34891842	34859656	34868317	6852	8661	60	6852
ERR10115637.3493	7662	7	7661	+	OX387717.1	78174148	7936	15584	6852	7665	0	6852
ERR10115637.280989	8583	13	8574	-	OX387718.1	34891842	34857425	34865986	6850	8561	60	6850
ERR10115637.1252030	7172	5	7167	-	OX387719.1	33329425	13049	20204	6849	7163	4	6849
ERR10115637.1047767	8141	7	8139	+	OX387716.1	110195567	28859	36992	6848	8133	60	6848
ERR10115637.1909900	7988	0	7981	-	OX387719.1	33329425	29530	37509	6840	7981	41	6840
ERR10115637.351351	8179	21	8170	-	OX387719.1	33329425	33304750	33312897	6838	8149	60	6838
ERR10115637.1489362	6995	8	6990	+	OX387718.1	34891842	34576	41557	6838	6982	60	6838
ERR10115637.977929	7623	14	7622	-	OX387717.1	78174148	78153831	78161431	6829	7614	13	6829
ERR10115637.840717	9287	2150	9184	-	OX387717.1	78174148	78164221	78171184	6829	7036	8	6829
ERR10115637.559710	7140	6	7137	+	OX387719.1	33329425	33301460	33308591	6828	7132	60	6828
ERR10115637.1069560	7276	8	7275	-	OX387717.1	78174148	78118444	78125710	6825	7267	60	6825
ERR10115637.1630640	7472	209	7211	+	OX387716.1	110195567	110172920	110179916	6823	7004	0	6823
ERR10115637.408892	7876	6	7868	-	OX387715.1	122962308	122938894	122946753	6814	7866	16	6814
ERR10115637.1250975	8394	9	8391	+	OX387718.1	34891842	34863415	34871874	6810	8459	46	6810
ERR10115637.1440572	7213	0	7210	+	OX387719.1	33329425	33316525	33323730	6809	7210	9	6809
ERR10115637.31578	12441	766	12420	+	OX387718.1	34891842	21522	33123	6801	11664	60	6801
ERR10115637.110314	7490	0	7481	-	OX387717.1	78174148	78154526	78162007	6798	7484	15	6798
ERR10115637.1121437	7224	4	7219	+	OX387719.1	33329425	33286631	33293846	6794	7215	60	6794
ERR10115637.401327	9024	2021	9016	-	OX387717.1	78174148	78164255	78171184	6789	6996	11	6789
ERR10115637.1454416	7018	2	7015	-	OX387716.1	110195567	34747	41761	6779	7014	60	6779
ERR10115637.1809157	7749	1	7635	-	OX387716.1	110195567	30460	38094	6778	7634	60	6778
ERR10115637.779115	6993	8	6993	+	OX387717.1	78174148	19119	26104	6774	6986	29	6774
ERR10115637.339194	8621	3	8612	-	OX387718.1	34891842	34859753	34868362	6772	8609	60	6772
ERR10115637.873396	9137	1802	9134	-	OX387717.1	78174148	78163907	78171184	6767	7369	11	6767
ERR10115637.655406	7250	7	7244	+	OX387716.1	110195567	8745	15981	6765	7237	4	6765
ERR10115637.1793352	7655	1	7647	+	OX387716.1	110195567	110146798	110154446	6761	7659	0	6761
ERR10115637.972420	7727	0	7725	-	OX387718.1	34891842	34854932	34862655	6752	7725	60	6752
ERR10115637.303739	7100	18	7099	-	OX387718.1	34891842	34851103	34858183	6748	7081	60	6748
ERR10115637.1157100	7220	1	7218	+	OX387718.1	34891842	34876912	34884129	6746	7218	9	6746
ERR10115637.1339135	17100	7622	17096	+	OX387718.1	34891842	23832	33267	6735	9489	60	6735
ERR10115637.613710	11522	2734	11514	+	OX387716.1	110195567	16139	25876	6728	9802	42	6728
ERR10115637.869571	8351	5	8348	+	OX387718.1	34891842	34863814	34872238	6728	8427	33	6728
ERR10115637.1454336	9598	2679	9598	-	OX387717.1	78174148	78164314	78171184	6728	6920	9	6728
ERR10115637.2298	12835	1803	8731	+	OX387715.1	122962308	122916826	122923764	6726	6940	0	6726
ERR10115637.166644	6954	2	6950	+	OX387715.1	122962308	122913331	122920351	6723	7025	0	6723
ERR10115637.1076880	12232	4549	12223	+	OX387716.1	110195567	589	8311	6715	7738	0	6715
ERR10115637.1593633	7831	43	7829	-	OX387719.1	33329425	33304037	33311822	6711	7787	60	6711
ERR10115637.470023	6745	27	6736	-	OX387718.1	34891842	34835359	34842068	6709	6709	60	6709
ERR10115637.1529669	8885	25	8233	-	OX387716.1	110195567	8522	16651	6701	8275	0	6701
ERR10115637.78782	7117	7	7114	-	OX387716.1	110195567	110188159	110195269	6700	7111	2	6700
ERR10115637.1297612	6900	0	6891	-	OX387716.1	110195567	35458	42350	6695	6892	60	6695
ERR10115637.1647548	7390	0	7381	-	OX387717.1	78174148	78149741	78157125	6682	7384	16	6682
ERR10115637.586742	7232	2	7229	-	OX387717.1	78174148	78142495	78149735	6681	7250	59	6681
ERR10115637.1715094	9445	7	9445	-	OX387719.1	33329425	34825	44261	6665	9441	60	6665
ERR10115637.212782	7736	5	7732	-	OX387716.1	110195567	26642	34370	6658	7728	60	6658
ERR10115637.760536	8982	3	8974	-	OX387715.1	122962308	122904980	122913119	6656	8973	0	6656
ERR10115637.659442	7439	8	7426	+	OX387717.1	78174148	9428	17154	6651	7743	0	6651
ERR10115637.1413782	6782	4	6781	+	OX387718.1	34891842	36055	42832	6648	6777	60	6648
ERR10115637.1548301	7442	3	7441	-	OX387716.1	110195567	110144472	110151906	6630	7449	0	6630
ERR10115637.249812	6667	5	6665	-	OX387718.1	34891842	34836812	34843472	6629	6660	60	6629
ERR10115637.519383	14159	40	14154	-	OX387718.1	34891842	7743	21982	6621	14244	60	6621
ERR10115637.423496	7479	6	7475	-	OX387716.1	110195567	7815	15058	6603	7471	1	6603
ERR10115637.1755119	9326	46	9325	-	OX387718.1	34891842	7284	16578	6598	9294	60	6598
ERR10115637.1117171	7172	22	7172	+	OX387716.1	110195567	4886	11922	6591	7173	1	6591
ERR10115637.20626	7861	52	7858	-	OX387719.1	33329425	33302460	33310321	6586	7874	60	6586
ERR10115637.549648	7468	5	7460	-	OX387716.1	110195567	32265	39726	6584	7466	60	6584
ERR10115637.677909	7654	7	7619	-	OX387716.1	110195567	30237	37849	6582	7612	60	6582
ERR10115637.1687695	6751	15	6750	-	OX387718.1	34891842	34838041	34844769	6578	6736	60	6578
ERR10115637.71336	7706	0	7703	-	OX387717.1	78174148	78137101	78144806	6576	7710	60	6576
ERR10115637.1801724	8887	14	8880	-	OX387719.1	33329425	31203	40068	6558	8866	60	6558
ERR10115637.543280	7227	8	7219	+	OX387716.1	110195567	110149321	110156839	6558	7527	0	6558
ERR10115637.834934	6843	2	6834	-	OX387717.1	78174148	78147494	78154326	6548	6834	35	6548
ERR10115637.1551189	7761	6	7757	+	OX387715.1	122962308	122923056	122931064	6547	8156	0	6547
ERR10115637.100806	7730	8	7729	-	OX387715.1	122962308	122922173	122930145	6544	8116	0	6544
ERR10115637.13010	7607	8	7601	-	OX387717.1	78174148	78137187	78144777	6542	7593	60	6542
ERR10115637.608052	6775	8	6769	-	OX387718.1	34891842	32367	39127	6536	6761	60	6536
ERR10115637.600256	6698	3	6690	-	OX387718.1	34891842	35425	42109	6532	6689	60	6532
ERR10115637.406946	7020	0	7016	+	OX387715.1	122962308	13298	20299	6524	7016	9	6524
ERR10115637.1625859	14455	6129	14447	-	OX387718.1	34891842	34867820	34876260	6514	8605	0	6514
ERR10115637.1386044	8113	1	8113	+	OX387716.1	110195567	10164	18216	6514	8187	0	6514
ERR10115637.1066972	7879	1	7786	-	OX387717.1	78174148	78136673	78144459	6502	7786	60	6502
ERR10115637.675305	7959	4	7951	-	OX387715.1	122962308	122929694	122936956	6491	7951	0	6491
ERR10115637.1126041	12040	634	12034	+	OX387718.1	34891842	21468	32761	6463	11400	60	6463
ERR10115637.1490154	6614	9	6610	-	OX387718.1	34891842	33688	40289	6460	6601	60	6460
ERR10115637.1092006	7269	3	7269	+	OX387717.1	78174148	21660	28914	6459	7291	47	6459
ERR10115637.906196	6632	0	6599	+	OX387719.1	33329425	33300343	33306942	6453	6599	60	6453
ERR10115637.240452	7869	38	7867	-	OX387719.1	33329425	33311995	33319716	6444	7831	35	6444
ERR10115637.578337	6583	0	6580	+	OX387718.1	34891842	35624	42205	6439	6581	60	6439
ERR10115637.1045632	8902	38	8629	+	OX387718.1	34891842	6972	15555	6432	8612	60	6432
ERR10115637.1613005	12127	4545	12123	+	OX387716.1	110195567	408	8002	6425	7636	0	6425
ERR10115637.1182300	6771	3	6765	+	OX387716.1	110195567	8176	14834	6423	6763	1	6423
ERR10115637.53839	7199	2	7198	-	OX387716.1	110195567	110150015	110157210	6423	7207	0	6423
ERR10115637.301372	6644	9	6640	-	OX387716.1	110195567	5762	12392	6417	6632	3	6417
ERR10115637.1757598	7633	4	7620	-	OX387718.1	34891842	34856399	34863983	6416	7621	60	6416
ERR10115637.64896	6815	2	6809	+	OX387719.1	33329425	33318950	33325759	6412	6810	10	6412
ERR10115637.1831134	7250	9	7241	+	OX387716.1	110195567	20192	27403	6405	7236	25	6405
ERR10115637.509022	8242	41	8238	-	OX387718.1	34891842	1787	9949	6402	8226	39	6402
ERR10115637.252789	6732	4	6730	+	OX387715.1	122962308	32349	39077	6388	6737	2	6388
ERR10115637.552301	8677	0	8671	-	OX387719.1	33329425	38002	46698	6381	8705	60	6381
ERR10115637.248309	7797	8	7791	-	OX387717.1	78174148	78132580	78140372	6380	7792	60	6380
ERR10115637.1505210	10063	5	9998	-	OX387719.1	33329425	33587	43598	6373	10043	60	6373
ERR10115637.1337221	7958	624	7955	+	OX387716.1	110195567	19112	26442	6368	7348	19	6368
ERR10115637.1671861	12504	4993	12504	+	OX387716.1	110195567	408	7942	6361	7613	0	6361
ERR10115637.568795	9422	6	9422	+	OX387719.1	33329425	32897	42313	6360	9416	60	6360
ERR10115637.825603	7692	6	7685	+	OX387717.1	78174148	78130415	78138077	6356	7680	60	6356
ERR10115637.86593	6943	2	6941	-	OX387716.1	110195567	110144042	110151228	6336	7187	0	6336
ERR10115637.1764216	7678	6	7670	-	OX387717.1	78174148	78132005	78139667	6334	7664	60	6334
ERR10115637.163711	6764	9	6757	-	OX387719.1	33329425	17819	24553	6319	6752	0	6319
ERR10115637.1706002	6362	2	6359	+	OX387719.1	33329425	33288782	33295142	6307	6360	60	6307
ERR10115637.241221	6425	0	6425	-	OX387719.1	33329425	44208	50621	6304	6425	60	6304
ERR10115637.1606264	7566	8	7564	+	OX387719.1	33329425	33304712	33312268	6299	7556	60	6299
ERR10115637.1756745	7433	4	7433	+	OX387717.1	78174148	78130492	78137914	6295	7429	60	6295
ERR10115637.283936	7000	31	6997	+	OX387717.1	78174148	78137899	78144866	6292	6968	60	6292
ERR10115637.1844871	6792	8	6789	-	OX387719.1	33329425	28535	35329	6282	6797	40	6282
ERR10115637.1388435	6951	3	6946	-	OX387716.1	110195567	110178029	110184966	6280	6943	11	6280
ERR10115637.785398	6572	1	6566	+	OX387716.1	110195567	3344	9802	6269	6568	0	6269
ERR10115637.1670636	7402	4	7396	+	OX387718.1	34891842	34846594	34853984	6268	7392	60	6268
ERR10115637.320422	7664	18	7632	-	OX387717.1	78174148	78135858	78143473	6264	7615	60	6264
ERR10115637.512843	6726	6	6720	+	OX387719.1	33329425	11814	18570	6262	6767	3	6262
ERR10115637.740967	17483	1	14169	-	OX387718.1	34891842	17702	31875	6260	14174	60	6260
ERR10115637.1094517	6826	7	6825	-	OX387716.1	110195567	48985	55801	6253	6818	60	6253
ERR10115637.1760212	9214	8	9213	+	OX387719.1	33329425	31858	41062	6251	9208	60	6251
ERR10115637.1499348	7908	514	7908	+	OX387716.1	110195567	408	7825	6249	7433	0	6249
ERR10115637.49976	6257	5	6250	-	OX387719.1	33329425	47039	53284	6240	6246	60	6240
ERR10115637.502472	8233	4	8232	+	OX387718.1	34891842	34860754	34868982	6235	8229	48	6235
ERR10115637.1891207	6262	2	6256	-	OX387719.1	33329425	33296981	33303231	6229	6254	60	6229
ERR10115637.1064731	19726	28	10295	+	OX387718.1	34891842	34868470	34878951	6224	10638	0	6224
ERR10115637.1197896	6905	32	6900	-	OX387719.1	33329425	29463	36337	6216	6881	40	6216
ERR10115637.842442	6290	3	6288	+	OX387716.1	110195567	39405	45687	6213	6285	60	6213
ERR10115637.1647592	6690	26	6681	+	OX387717.1	78174148	41916	48401	6212	6664	1	6212
ERR10115637.939163	7374	27	7370	+	OX387717.1	78174148	78136958	78144302	6210	7344	60	6210
ERR10115637.475066	6472	9	6450	+	OX387715.1	122962308	122944133	122950588	6207	6457	1	6207
ERR10115637.292410	6402	8	6400	+	OX387715.1	122962308	122916256	122922649	6207	6393	4	6207
ERR10115637.146900	6676	4	6672	-	OX387719.1	33329425	33283421	33290084	6184	6669	60	6184
ERR10115637.1349943	6429	6	6429	-	OX387719.1	33329425	33273431	33279854	6182	6423	60	6182
ERR10115637.774287	7193	341	7189	-	OX387717.1	78174148	78167312	78174140	6170	6860	6	6170
ERR10115637.1561208	6231	7	6227	-	OX387719.1	33329425	12214	18434	6153	6220	1	6153
ERR10115637.19359	6934	4	6494	+	OX387718.1	34891842	34869972	34876440	6139	6490	0	6139
ERR10115637.818507	9966	203	9959	-	OX387718.1	34891842	34879961	34889615	6134	9881	3	6134
ERR10115637.1732764	7578	39	7572	+	OX387719.1	33329425	39660	47193	6134	7538	60	6134
ERR10115637.83992	6775	6	6767	+	OX387715.1	122962308	38001	44773	6132	6794	4	6132
ERR10115637.1508185	6246	5	6245	-	OX387719.1	33329425	33278069	33284311	6121	6244	60	6121
ERR10115637.1171109	7955	1	7946	-	OX387718.1	34891842	34843806	34851757	6120	7958	60	6120
ERR10115637.662105	6783	634	6779	-	OX387717.1	78174148	78125387	78131538	6120	6152	60	6120
ERR10115637.658279	6578	8	6548	+	OX387719.1	33329425	33287401	33293941	6119	6540	60	6119
ERR10115637.1617528	10768	7	9921	+	OX387718.1	34891842	7783	17445	6115	9915	60	6115
ERR10115637.1872492	11213	2955	11211	+	OX387716.1	110195567	16139	25340	6110	9277	45	6110
ERR10115637.1010867	6352	0	6346	-	OX387716.1	110195567	6809	13148	6107	6346	5	6107
ERR10115637.1793194	7383	23	7380	+	OX387718.1	34891842	34846171	34853529	6100	7358	60	6100
ERR10115637.1242136	8036	63	8027	+	OX387718.1	34891842	24399	32363	6099	7964	60	6099
ERR10115637.1347324	6386	9	6381	+	OX387716.1	110195567	3913	10179	6094	6372	0	6094
ERR10115637.768987	6421	0	6413	+	OX387719.1	33329425	33279501	33285874	6090	6419	60	6090
ERR10115637.818572	7024	233	7021	-	OX387718.1	34891842	34854540	34861325	6072	6788	60	6072
ERR10115637.1581418	6144	8	6144	+	OX387716.1	110195567	42110	48247	6066	6137	60	6066
ERR10115637.978848	7735	8	7727	-	OX387719.1	33329425	33308591	33316308	6062	7719	60	6062
ERR10115637.1207530	6597	2	6590	-	OX387715.1	122962308	122906257	122912844	6052	6588	18	6052
ERR10115637.1221029	6396	2	6392	+	OX387716.1	110195567	5903	12287	6019	6404	3	6019
ERR10115637.236438	6272	7	6267	+	OX387717.1	78174148	78144604	78150864	6017	6261	46	6017
ERR10115637.202063	8995	5	8971	-	OX387716.1	110195567	110137976	110145599	6015	8997	2	6015
ERR10115637.1618872	6265	1	6261	+	OX387715.1	122962308	37435	43692	6013	6260	4	6013
ERR10115637.638367	6136	5	6134	+	OX387717.1	78174148	78126602	78132709	6012	6130	60	6012
ERR10115637.1190195	7083	9	7080	+	OX387716.1	110195567	27565	34637	6003	7072	60	6003
ERR10115637.1585055	6319	2	6318	+	OX387717.1	78174148	78162365	78168681	5979	6316	11	5979
ERR10115637.1455962	6154	0	6144	-	OX387718.1	34891842	38795	44926	5975	6144	60	5975
ERR10115637.1023981	6880	0	6873	-	OX387718.1	34891842	34867570	34874515	5973	6954	7	5973
ERR10115637.1798986	6235	3	6228	-	OX387718.1	34891842	29300	35525	5972	6225	60	5972
ERR10115637.1326670	6498	5	6491	+	OX387719.1	33329425	33317714	33324181	5972	6489	13	5972
ERR10115637.16500	6315	6	6315	+	OX387716.1	110195567	6306	12507	5971	6312	1	5971
ERR10115637.170317	6367	6	6363	+	OX387719.1	33329425	1647	7991	5970	6359	0	5970
ERR10115637.7740	7492	24	7483	-	OX387719.1	33329425	33307540	33314998	5966	7459	60	5966
ERR10115637.656792	7043	13	7023	-	OX387718.1	34891842	34838323	34845191	5959	7011	60	5959
ERR10115637.1837981	8184	7	8178	-	OX387715.1	122962308	122946306	122953544	5952	8180	0	5952
ERR10115637.428047	6314	0	6305	-	OX387717.1	78174148	78121284	78127589	5950	6305	60	5950
ERR10115637.450995	7512	18	7512	-	OX387717.1	78174148	78133331	78140825	5935	7494	60	5935
ERR10115637.1051375	6348	7	6346	+	OX387717.1	78174148	78167558	78173898	5913	6340	18	5913
ERR10115637.1377378	6035	6	6030	-	OX387719.1	33329425	33278937	33284969	5909	6033	60	5909
ERR10115637.1385581	6523	8	6069	-	OX387715.1	122962308	122943497	122949581	5904	6084	1	5904
ERR10115637.1556355	6247	7	6245	-	OX387715.1	122962308	10046	16280	5902	6239	9	5902
ERR10115637.1222961	6543	17	6536	+	OX387718.1	34891842	34847690	34854212	5899	6522	60	5899
ERR10115637.503591	8684	5	8683	-	OX387719.1	33329425	35318	43985	5892	8679	60	5892
ERR10115637.1415557	6583	8	6576	-	OX387719.1	33329425	33312196	33318762	5884	6569	37	5884
ERR10115637.680796	7159	13	7146	-	OX387716.1	110195567	30069	37205	5884	7145	55	5884
ERR10115637.243546	7029	19	7024	+	OX387719.1	33329425	33311626	33318616	5863	7012	39	5863
ERR10115637.1088599	6885	23	6879	-	OX387718.1	34891842	38859	45623	5862	6860	60	5862
ERR10115637.227236	6568	5	6562	-	OX387719.1	33329425	33283384	33289949	5854	6576	60	5854
ERR10115637.696917	10470	3561	10464	+	OX387716.1	110195567	8495	21778	5844	13310	5	5844
ERR10115637.1283977	7520	8	7518	+	OX387718.1	34891842	34843566	34851074	5834	7510	60	5834
ERR10115637.1607610	5949	4	5940	+	OX387719.1	33329425	42835	48769	5831	5937	60	5831
ERR10115637.701067	6261	11	6258	-	OX387717.1	78174148	39059	45105	5824	6249	0	5824
ERR10115637.254099	6232	8	6224	-	OX387717.1	78174148	44506	50502	5818	6216	0	5818
ERR10115637.839554	5910	4	5909	-	OX387717.1	78174148	78124946	78130829	5813	5905	60	5813
ERR10115637.144003	6089	5	6086	-	OX387719.1	33329425	2235	8313	5813	6082	0	5813
ERR10115637.1341718	6062	0	6062	-	OX387719.1	33329425	33275034	33281099	5806	6065	60	5806
ERR10115637.1097754	6468	7	6468	+	OX387719.1	33329425	33312758	33319212	5800	6462	32	5800
ERR10115637.633391	6303	11	6120	-	OX387715.1	122962308	17793	23910	5794	6127	1	5794
ERR10115637.1808998	5831	3	5828	-	OX387719.1	33329425	27318	33143	5790	5825	20	5790
ERR10115637.705238	8023	15	7760	+	OX387718.1	34891842	7976	15696	5789	7746	60	5789
ERR10115637.1783420	5872	7	5866	+	OX387716.1	110195567	40475	46331	5787	5859	60	5787
ERR10115637.637509	5855	0	5848	-	OX387719.1	33329425	45055	50901	5762	5848	60	5762
ERR10115637.475407	5853	1	5846	-	OX387716.1	110195567	43581	49426	5756	5848	60	5756
ERR10115637.1123054	6617	1	6597	+	OX387719.1	33329425	30280	36875	5752	6596	44	5752
ERR10115637.970516	6104	3	6097	+	OX387719.1	33329425	17393	23484	5750	6094	0	5750
ERR10115637.1384436	5906	4	5881	+	OX387718.1	34891842	39480	45357	5750	5877	60	5750
ERR10115637.1628470	5901	9	5890	+	OX387719.1	33329425	33281710	33287596	5734	5886	60	5734
ERR10115637.1276139	6758	9	6751	-	OX387715.1	122962308	122940638	122947370	5732	6742	17	5732
ERR10115637.1877182	6635	4	6631	+	OX387717.1	78174148	78130874	78137501	5728	6627	60	5728
ERR10115637.117720	5956	8	5953	+	OX387715.1	122962308	122915263	122921274	5726	6021	2	5726
ERR10115637.859280	6100	17	6087	-	OX387718.1	34891842	37275	43341	5721	6088	60	5721
ERR10115637.510396	6367	2	6358	-	OX387716.1	110195567	110144899	110151522	5700	6633	0	5700
ERR10115637.22241	20941	6057	20924	-	OX387718.1	34891842	8153	23173	5688	16126	55	5688
ERR10115637.1613573	6034	1	6026	-	OX387717.1	78174148	78122484	78128510	5670	6026	60	5670
ERR10115637.1411822	5763	0	5756	+	OX387718.1	34891842	39087	44843	5663	5756	60	5663
ERR10115637.361538	5908	1	5906	+	OX387717.1	78174148	21544	27460	5663	5916	53	5663
ERR10115637.1891788	10968	881	10961	+	OX387718.1	34891842	21468	31544	5660	10080	60	5660
ERR10115637.950642	6728	3	6725	+	OX387717.1	78174148	78136925	78143642	5652	6723	60	5652
ERR10115637.517274	5682	5	5678	-	OX387718.1	34891842	49599	55272	5647	5673	60	5647
ERR10115637.416707	6614	5	6605	-	OX387718.1	34891842	34857112	34863712	5639	6600	60	5639
ERR10115637.748392	5654	5	5649	-	OX387717.1	78174148	78126690	78132337	5638	5648	60	5638
ERR10115637.461922	5921	7	5920	-	OX387719.1	33329425	33303791	33309704	5633	5913	60	5633
ERR10115637.1059612	6480	0	6480	+	OX387716.1	110195567	110171429	110177910	5628	6481	0	5628
ERR10115637.896416	6424	5	6359	-	OX387718.1	34891842	34876137	34882493	5618	6357	12	5618
ERR10115637.1223944	7295	0	7291	+	OX387719.1	33329425	33306069	33313332	5615	7303	60	5615
ERR10115637.1480809	6302	0	6302	-	OX387716.1	110195567	110175289	110181568	5609	6305	7	5609
ERR10115637.199061	5861	4	5854	-	OX387716.1	110195567	7940	13782	5608	5850	0	5608
ERR10115637.211197	5856	20	5852	+	OX387718.1	34891842	29752	35584	5606	5832	60	5606
ERR10115637.766748	7207	5	7198	-	OX387718.1	34891842	34859778	34866971	5581	7193	60	5581
ERR10115637.1891492	6371	9	6363	+	OX387717.1	78174148	12575	18930	5568	6356	0	5568
ERR10115637.1834678	7975	5	7781	-	OX387716.1	110195567	15638	23416	5567	7779	60	5567
ERR10115637.1117814	8218	5	8210	+	OX387719.1	33329425	36168	44368	5567	8206	60	5567
ERR10115637.967434	5745	8	5742	+	OX387715.1	122962308	122914207	122920012	5553	5807	1	5553
ERR10115637.351735	6981	27	6979	-	OX387718.1	34891842	8307	15260	5552	6953	60	5552
ERR10115637.207357	11031	185	11023	+	OX387718.1	34891842	20618	31450	5538	10839	60	5538
ERR10115637.252060	6025	4	6025	+	OX387715.1	122962308	122934924	122940942	5525	6025	5	5525
ERR10115637.354875	8305	1257	8305	+	OX387716.1	110195567	19	7068	5523	7055	4	5523
ERR10115637.928143	5841	6	5834	+	OX387717.1	78174148	78163256	78169089	5522	5833	12	5522
ERR10115637.1667551	11590	2836	11590	-	OX387715.1	122962308	122952964	122961734	5520	8797	0	5520
ERR10115637.785907	5741	6	5729	-	OX387718.1	34891842	34026	39735	5514	5723	60	5514
ERR10115637.1623929	5952	9	5944	-	OX387718.1	34891842	43164	49100	5507	5936	60	5507
ERR10115637.334124	5726	6	5722	+	OX387717.1	78174148	78129928	78135646	5503	5718	60	5503
ERR10115637.1611573	5792	2	5786	+	OX387715.1	122962308	19786	25575	5496	5799	9	5496
