query_name	query_length	query_start	query_end	relative_strand	target_name	target_length	target_start	target_end	num_residue_matches	alignment_block_len	mapping_quality	.	..	...	....	.....
ERR10439742.21862	12031	2	11920	+	OX578062.1	39551669	39481068	39492908	9364	11919	2	tp:A:P	cm:i:1586	s1:i:9357	s2:i:9264	dv:f:0.0042
ERR10439742.21866	3254	69	2616	+	OX578059.1	142895829	76564	79112	75	2549	0	tp:A:P	cm:i:5	s1:i:75	s2:i:60	dv:f:0.0567
ERR10439742.21892	11826	2438	11515	+	OX578060.1	91870870	21830	30911	582	9081	9	tp:A:P	cm:i:56	s1:i:582	s2:i:180	dv:f:0.0089
ERR10439742.21892	11826	940	3507	-	OX578059.1	142895829	142817124	142819693	75	2569	0	tp:A:P	cm:i:6	s1:i:75	s2:i:75	dv:f:0.0740
ERR10439742.21892	11826	154	970	-	OX578059.1	142895829	142809967	142810784	45	817	0	tp:A:P	cm:i:4	s1:i:45	s2:i:0	dv:f:0.0267
ERR10439742.22011	7922	2080	7917	-	OX578062.1	39551669	39454772	39460611	4892	5839	54	tp:A:P	cm:i:836	s1:i:4891	s2:i:3643	dv:f:0.0028
ERR10439742.22067	5905	360	5876	+	OX578063.1	29784559	29779018	29784537	571	5520	1	tp:A:P	cm:i:54	s1:i:571	s2:i:535	dv:f:0.0190
ERR10439742.22459	4774	52	4769	+	OX578060.1	91870870	91786736	91791463	3832	4729	3	tp:A:P	cm:i:644	s1:i:3832	s2:i:3779	dv:f:0.0020
ERR10439742.22559	16115	4	16108	-	OX578063.1	29784559	29682438	29698568	15541	16201	60	tp:A:P	cm:i:2810	s1:i:15502	s2:i:168	dv:f:0.0011
ERR10439742.22644	13283	4110	13280	+	OX578059.1	142895829	142862328	142871497	8749	9201	25	tp:A:P	cm:i:1539	s1:i:8747	s2:i:8131	dv:f:0.0028
ERR10439742.23159	16857	3190	15880	+	OX578063.1	29784559	29771844	29784537	1058	12693	0	tp:A:P	cm:i:100	s1:i:1058	s2:i:1048	dv:f:0.0351
ERR10439742.23159	16857	36	12505	+	OX578063.1	29784559	29771854	29784537	1063	12683	16	tp:A:P	cm:i:100	s1:i:1034	s2:i:551	dv:f:0.0340
ERR10439742.23159	16857	14804	16724	+	OX578063.1	29784559	29771854	29773774	189	1920	5	tp:A:P	cm:i:18	s1:i:189	s2:i:147	dv:f:0.0434
ERR10439742.23189	20849	17493	20630	+	OX578061.1	39856278	12466	15502	917	3141	0	tp:A:P	cm:i:136	s1:i:898	s2:i:893	dv:f:0.0207
ERR10439742.23192	13233	11167	13188	-	OX578059.1	142895829	142821049	142822858	158	2021	0	tp:A:P	cm:i:16	s1:i:129	s2:i:129	dv:f:0.0293
ERR10439742.23205	8677	1	8669	+	OX578063.1	29784559	29688570	29697284	8585	8738	60	tp:A:P	cm:i:1583	s1:i:8564	s2:i:50	dv:f:0.0006
ERR10439742.23324	12260	8	12253	-	OX578060.1	91870870	67300	79493	9451	12248	45	tp:A:P	cm:i:1546	s1:i:9448	s2:i:7773	dv:f:0.0024
ERR10439742.23360	10080	7377	10076	+	OX578059.1	142895829	142820812	142823933	832	3121	0	tp:A:P	cm:i:128	s1:i:777	s2:i:777	dv:f:0.0015
ERR10439742.23945	15978	178	15585	+	OX578059.1	142895829	4828	20244	944	15416	6	tp:A:P	cm:i:78	s1:i:943	s2:i:525	dv:f:0.0171
ERR10439742.24035	6477	5	6473	-	OX578062.1	39551669	66434	72904	6355	6472	60	tp:A:P	cm:i:1152	s1:i:6355	s2:i:1615	dv:f:0.0006
ERR10439742.24090	8767	204	8337	-	OX578059.1	142895829	142822471	142830560	5177	8134	0	tp:A:P	cm:i:864	s1:i:5169	s2:i:5169	dv:f:0.0011
ERR10439742.24123	17006	16352	17006	-	OX578062.1	39551669	39470609	39471263	566	654	0	tp:A:P	cm:i:99	s1:i:566	s2:i:566	dv:f:0.0013
ERR10439742.24795	11057	115	10897	+	OX578063.1	29784559	29772487	29783271	903	10784	0	tp:A:P	cm:i:86	s1:i:903	s2:i:903	dv:f:0.0541
ERR10439742.24829	9643	138	4573	-	OX578059.1	142895829	49345	53780	190	4435	0	tp:A:P	cm:i:13	s1:i:190	s2:i:176	dv:f:0.0452
ERR10439742.24829	9643	971	6472	-	OX578059.1	142895829	2930	8219	180	5501	5	tp:A:P	cm:i:12	s1:i:151	s2:i:54	dv:f:0.0571
ERR10439742.24829	9643	7935	8794	-	OX578059.1	142895829	49556	50415	63	859	0	tp:A:P	cm:i:5	s1:i:63	s2:i:63	dv:f:0.0222
ERR10439742.24872	6008	1474	5726	-	OX578059.1	142895829	142803436	142807676	77	4252	1	tp:A:P	cm:i:7	s1:i:74	s2:i:58	dv:f:0.0789
ERR10439742.25129	11829	10753	11787	-	OX578059.1	142895829	19427	20455	60	1034	0	tp:A:P	cm:i:4	s1:i:59	s2:i:42	dv:f:0.0954
ERR10439742.25196	7928	5	7926	-	OX578063.1	29784559	29741647	29749476	7445	7952	60	tp:A:P	cm:i:1351	s1:i:7415	s2:i:0	dv:f:0.0015
ERR10439742.25279	5310	6	5301	+	OX578063.1	29784559	29697938	29703226	5144	5299	60	tp:A:P	cm:i:919	s1:i:5140	s2:i:65	dv:f:0.0008
ERR10439742.25610	11516	8271	10834	+	OX578063.1	29784559	29773743	29776306	67	2563	0	tp:A:P	cm:i:6	s1:i:67	s2:i:62	dv:f:0.0954
ERR10439742.25754	5181	290	5164	+	OX578063.1	29784559	29779450	29784326	453	4877	0	tp:A:P	cm:i:42	s1:i:452	s2:i:442	dv:f:0.0075
ERR10439742.26003	9540	111	8779	+	OX578059.1	142895829	64748	73625	250	8879	0	tp:A:P	cm:i:17	s1:i:221	s2:i:220	dv:f:0.0452
ERR10439742.26164	12713	3	12710	-	OX578063.1	29784559	47465	60180	8993	12718	4	tp:A:P	cm:i:1561	s1:i:8993	s2:i:8838	dv:f:0.0012
ERR10439742.26171	11991	144	975	+	OX578059.1	142895829	142822471	142823091	122	831	0	tp:A:P	cm:i:14	s1:i:93	s2:i:93	dv:f:0.0267
ERR10439742.26256	15222	126	15217	+	OX578059.1	142895829	142879628	142894721	13163	15096	0	tp:A:P	cm:i:2365	s1:i:13163	s2:i:13127	dv:f:0.0003
ERR10439742.26337	3642	5	3637	-	OX578059.1	142895829	142878287	142881927	2477	3640	0	tp:A:P	cm:i:418	s1:i:2477	s2:i:2477	dv:f:0.0020
ERR10439742.26417	6004	3706	5995	+	OX578059.1	142895829	142862328	142864617	2289	2289	1	tp:A:P	cm:i:431	s1:i:2289	s2:i:2276	dv:f:0.0003
ERR10439742.26492	5620	10	5531	+	OX578062.1	39551669	39453728	39459251	4772	5523	60	tp:A:P	cm:i:820	s1:i:4771	s2:i:3519	dv:f:0.0025
ERR10439742.26558	6091	2	6090	+	OX578062.1	39551669	72657	78745	6054	6088	60	tp:A:P	cm:i:1108	s1:i:6054	s2:i:1199	dv:f:0.0001
ERR10439742.26593	15287	5257	7195	+	OX578062.1	39551669	39503816	39505754	1696	1938	12	tp:A:P	cm:i:303	s1:i:1696	s2:i:1329	dv:f:0.0004
ERR10439742.26593	15287	8222	9982	+	OX578059.1	142895829	11750	13510	64	1760	0	tp:A:P	cm:i:6	s1:i:64	s2:i:64	dv:f:0.0633
ERR10439742.26593	15287	8136	8250	-	OX578059.1	142895829	142822471	142822585	48	114	0	tp:A:P	cm:i:5	s1:i:48	s2:i:48	dv:f:0.0384
ERR10439742.26698	10967	9	6025	+	OX578061.1	39856278	39846762	39852887	5087	6170	1	tp:A:P	cm:i:855	s1:i:5056	s2:i:5024	dv:f:0.0012
ERR10439742.26698	10967	4841	9543	-	OX578060.1	91870870	82574	87934	493	5563	34	tp:A:P	cm:i:55	s1:i:344	s2:i:257	dv:f:0.0767
ERR10439742.26698	10967	7821	10382	+	OX578061.1	39856278	39838877	39840988	249	2601	7	tp:A:P	cm:i:27	s1:i:166	s2:i:156	dv:f:0.0569
ERR10439742.26698	10967	9421	10877	+	OX578061.1	39856278	39837875	39839189	184	1456	43	tp:A:P	cm:i:22	s1:i:151	s2:i:95	dv:f:0.0341
ERR10439742.26865	16845	880	16841	-	OX578061.1	39856278	39808205	39824277	6343	16889	8	tp:A:P	cm:i:1075	s1:i:6102	s2:i:5724	dv:f:0.0129
ERR10439742.26865	16845	78	1756	-	OX578060.1	91870870	91842088	91843895	83	1807	4	tp:A:P	cm:i:9	s1:i:51	s2:i:44	dv:f:0.1092
ERR10439742.27027	12878	1	12873	+	OX578060.1	91870870	91775888	91788786	11611	12899	47	tp:A:P	cm:i:2040	s1:i:11610	s2:i:9860	dv:f:0.0014
ERR10439742.27396	11053	6067	6811	-	OX578061.1	39856278	2798	3510	55	754	7	tp:A:P	cm:i:4	s1:i:46	s2:i:0	dv:f:0.0652
ERR10439742.27396	11053	4717	9728	-	OX578062.1	39551669	39540971	39545922	60	5029	3	tp:A:P	cm:i:4	s1:i:43	s2:i:0	dv:f:0.1633
ERR10439742.27396	11053	2115	4732	+	OX578062.1	39551669	39541849	39544444	45	2617	0	tp:A:P	cm:i:3	s1:i:40	s2:i:0	dv:f:0.1688
ERR10439742.27580	7385	32	7013	-	OX578063.1	29784559	29777551	29784537	661	6986	0	tp:A:P	cm:i:63	s1:i:661	s2:i:660	dv:f:0.0388
ERR10439742.27580	7385	6781	7224	-	OX578063.1	29784559	29784094	29784537	63	443	3	tp:A:P	cm:i:6	s1:i:63	s2:i:42	dv:f:0.0593
ERR10439742.27782	18834	1930	13117	-	OX578059.1	142895829	4828	15181	381	11197	0	tp:A:P	cm:i:28	s1:i:272	s2:i:265	dv:f:0.0807
ERR10439742.27782	18834	11628	14740	-	OX578059.1	142895829	88231	91351	95	3120	0	tp:A:P	cm:i:8	s1:i:93	s2:i:84	dv:f:0.0883
ERR10439742.27785	6935	206	5798	-	OX578062.1	39551669	45020	50615	249	5601	4	tp:A:P	cm:i:25	s1:i:246	s2:i:136	dv:f:0.0706
ERR10439742.28149	7517	164	6933	+	OX578059.1	142895829	142796481	142803240	190	6769	0	tp:A:P	cm:i:17	s1:i:188	s2:i:167	dv:f:0.0452
ERR10439742.28591	6710	217	6566	-	OX578063.1	29784559	29776707	29782637	371	6352	0	tp:A:P	cm:i:33	s1:i:312	s2:i:291	dv:f:0.0144
ERR10439742.28855	4119	5	4117	-	OX578059.1	142895829	142888285	142892401	3743	4119	0	tp:A:P	cm:i:669	s1:i:3741	s2:i:3741	dv:f:0.0004
ERR10439742.29025	6144	358	6072	-	OX578060.1	91870870	710	6640	315	5931	0	tp:A:P	cm:i:43	s1:i:286	s2:i:280	dv:f:0.0241
ERR10439742.29025	6144	331	373	-	OX578060.1	91870870	66	108	42	42	0	tp:A:P	cm:i:6	s1:i:42	s2:i:42	dv:f:0.0190
ERR10439742.29046	8816	181	8641	+	OX578063.1	29784559	29775863	29784537	753	8674	0	tp:A:P	cm:i:70	s1:i:724	s2:i:711	dv:f:0.0129
ERR10439742.29264	12546	5	12505	+	OX578063.1	29784559	65861	78363	11521	12502	60	tp:A:P	cm:i:2005	s1:i:11521	s2:i:702	dv:f:0.0001
ERR10439742.29399	16034	1	16031	+	OX578063.1	29784559	48024	63832	11747	16069	5	tp:A:P	cm:i:1993	s1:i:11713	s2:i:11454	dv:f:0.0043
ERR10439742.29401	15454	30	15449	+	OX578061.1	39856278	39773076	39788501	13469	15432	60	tp:A:P	cm:i:2399	s1:i:13466	s2:i:10471	dv:f:0.0012
ERR10439742.29574	5771	4	5764	+	OX578063.1	29784559	29754586	29760346	5671	5760	60	tp:A:P	cm:i:1038	s1:i:5671	s2:i:44	dv:f:0.0001
ERR10439742.29580	4597	9	4590	-	OX578062.1	39551669	69558	74139	4488	4581	53	tp:A:P	cm:i:800	s1:i:4488	s2:i:3638	dv:f:0.0001
ERR10439742.29703	15262	629	13613	-	OX578063.1	29784559	29771553	29784537	1195	13196	0	tp:A:P	cm:i:116	s1:i:1137	s2:i:1107	dv:f:0.0143
ERR10439742.29703	15262	11180	15211	-	OX578063.1	29784559	29780505	29784537	351	4033	6	tp:A:P	cm:i:33	s1:i:351	s2:i:252	dv:f:0.0380
ERR10439742.29703	15262	2	1283	-	OX578063.1	29784559	29771854	29773135	99	1281	5	tp:A:P	cm:i:9	s1:i:99	s2:i:67	dv:f:0.0190
ERR10439742.30261	5272	2554	3630	+	OX578062.1	39551669	39452916	39453992	408	1076	0	tp:A:P	cm:i:50	s1:i:408	s2:i:403	dv:f:0.0051
ERR10439742.30354	10170	4918	7350	+	OX578062.1	39551669	21	2453	138	2433	0	tp:A:P	cm:i:15	s1:i:138	s2:i:110	dv:f:0.0222
ERR10439742.30354	10170	1210	5788	+	OX578062.1	39551669	1378	5533	158	4579	3	tp:A:P	cm:i:15	s1:i:103	s2:i:70	dv:f:0.0452
ERR10439742.30354	10170	155	2491	+	OX578062.1	39551669	11293	13628	90	2336	0	tp:A:P	cm:i:8	s1:i:90	s2:i:61	dv:f:0.0452
ERR10439742.30354	10170	69	175	+	OX578062.1	39551669	5512	5617	41	106	0	tp:A:P	cm:i:4	s1:i:41	s2:i:0	dv:f:0.0267
ERR10439742.30530	6021	945	1978	-	OX578059.1	142895829	142821599	142822632	88	1033	0	tp:A:P	cm:i:8	s1:i:88	s2:i:88	dv:f:0.0148
ERR10439742.30583	10618	3	10609	-	OX578063.1	29784559	36374	46959	10009	10607	0	tp:A:P	cm:i:1798	s1:i:10004	s2:i:9984	dv:f:0.0005
ERR10439742.30683	12485	6123	9496	+	OX578059.1	142895829	87552	90929	92	3377	0	tp:A:P	cm:i:7	s1:i:91	s2:i:80	dv:f:0.1067
ERR10439742.30683	12485	1302	4684	+	OX578060.1	91870870	38077	41461	90	3385	0	tp:A:P	cm:i:6	s1:i:89	s2:i:78	dv:f:0.1244
ERR10439742.30683	12485	4255	7542	+	OX578059.1	142895829	36518	39807	77	3289	0	tp:A:P	cm:i:6	s1:i:77	s2:i:68	dv:f:0.1056
ERR10439742.30683	12485	1006	1317	+	OX578059.1	142895829	95938	96249	43	311	0	tp:A:P	cm:i:4	s1:i:43	s2:i:0	dv:f:0.0267
ERR10439742.31001	14775	0	14770	+	OX578059.1	142895829	142862344	142877114	14674	14771	16	tp:A:P	cm:i:2730	s1:i:14674	s2:i:14031	dv:f:0.0000
ERR10439742.31011	6599	448	6591	-	OX578061.1	39856278	75594	81662	5347	6143	8	tp:A:P	cm:i:908	s1:i:5335	s2:i:5156	dv:f:0.0015
ERR10439742.31494	8812	3082	3530	-	OX578061.1	39856278	2749	3258	60	518	0	tp:A:P	cm:i:4	s1:i:45	s2:i:42	dv:f:0.0593
ERR10439742.31494	8812	2237	4866	-	OX578062.1	39551669	39542012	39544567	60	2635	3	tp:A:P	cm:i:4	s1:i:44	s2:i:0	dv:f:0.1810
ERR10439742.31494	8812	4851	5331	-	OX578061.1	39856278	2638	3126	45	491	0	tp:A:P	cm:i:3	s1:i:41	s2:i:0	dv:f:0.1477
ERR10439742.31670	5422	8	5416	-	OX578063.1	29784559	29691404	29696813	5362	5413	60	tp:A:P	cm:i:991	s1:i:5362	s2:i:0	dv:f:0.0006
ERR10439742.31896	19699	71	19694	+	OX578060.1	91870870	26894	46533	2239	19645	21	tp:A:P	cm:i:277	s1:i:2235	s2:i:1142	dv:f:0.0182
ERR10439742.32222	6143	50	6136	-	OX578061.1	39856278	83038	89124	4348	6086	22	tp:A:P	cm:i:753	s1:i:4348	s2:i:3895	dv:f:0.0002
ERR10439742.32381	5343	159	1136	-	OX578059.1	142895829	142797538	142798514	89	977	2	tp:A:P	cm:i:7	s1:i:89	s2:i:59	dv:f:0.0235
ERR10439742.32469	6689	9	6682	+	OX578061.1	39856278	73057	79726	5931	6675	9	tp:A:P	cm:i:1026	s1:i:5931	s2:i:5719	dv:f:0.0007
ERR10439742.32487	4751	4	4747	-	OX578063.1	29784559	29750707	29755463	4528	4762	60	tp:A:P	cm:i:798	s1:i:4527	s2:i:44	dv:f:0.0022
ERR10439742.32514	7493	4	7448	-	OX578060.1	91870870	65492	72931	6499	7445	14	tp:A:P	cm:i:1105	s1:i:6498	s2:i:6151	dv:f:0.0004
ERR10439742.32708	12157	51	12085	+	OX578061.1	39856278	15481	27497	1132	12036	39	tp:A:P	cm:i:132	s1:i:1130	s2:i:257	dv:f:0.0058
ERR10439742.32827	15655	2647	15648	-	OX578062.1	39551669	39506501	39519590	1758	13295	0	tp:A:P	cm:i:291	s1:i:1683	s2:i:1680	dv:f:0.0220
ERR10439742.32827	15655	807	2236	+	OX578063.1	29784559	30583	31906	111	1431	1	tp:A:P	cm:i:12	s1:i:95	s2:i:86	dv:f:0.0302
ERR10439742.32827	15655	175	1483	+	OX578063.1	29784559	27476	28785	87	1311	0	tp:A:P	cm:i:7	s1:i:85	s2:i:72	dv:f:0.0838
ERR10439742.32827	15655	1461	3940	+	OX578063.1	29784559	20916	23722	112	2810	11	tp:A:P	cm:i:8	s1:i:67	s2:i:0	dv:f:0.0779
ERR10439742.33151	5029	20	5029	-	OX578063.1	29784559	65054	70015	4359	5013	60	tp:A:P	cm:i:738	s1:i:4345	s2:i:169	dv:f:0.0054
ERR10439742.33165	13384	122	12520	-	OX578060.1	91870870	16533	29567	772	13035	10	tp:A:P	cm:i:74	s1:i:689	s2:i:188	dv:f:0.0158
ERR10439742.33264	14091	2	8043	+	OX578061.1	39856278	39827337	39842706	1926	15419	29	tp:A:P	cm:i:250	s1:i:1023	s2:i:614	dv:f:0.0101
ERR10439742.33264	14091	7800	10444	+	OX578061.1	39856278	39852765	39855130	716	2652	4	tp:A:P	cm:i:80	s1:i:673	s2:i:629	dv:f:0.0250
ERR10439742.33264	14091	10294	12488	-	OX578061.1	39856278	39838163	39840362	254	2200	0	tp:A:P	cm:i:30	s1:i:252	s2:i:252	dv:f:0.0396
ERR10439742.33264	14091	12885	12957	-	OX578063.1	29784559	63	145	60	82	6	tp:A:P	cm:i:6	s1:i:58	s2:i:42	dv:f:0.0190
ERR10439742.33395	3931	623	3590	-	OX578059.1	142895829	5716	8685	105	2969	1	tp:A:P	cm:i:7	s1:i:104	s2:i:90	dv:f:0.0536
ERR10439742.33626	11654	2661	10480	-	OX578059.1	142895829	10104	17924	286	7823	0	tp:A:P	cm:i:22	s1:i:285	s2:i:278	dv:f:0.0480
ERR10439742.33626	11654	973	6685	-	OX578059.1	142895829	607	6531	203	5925	3	tp:A:P	cm:i:15	s1:i:174	s2:i:98	dv:f:0.0512
ERR10439742.33626	11654	10042	11385	-	OX578059.1	142895829	49709	51048	60	1343	0	tp:A:P	cm:i:4	s1:i:59	s2:i:59	dv:f:0.0954
ERR10439742.33904	9250	33	9243	-	OX578059.1	142895829	39095	48305	403	9421	0	tp:A:P	cm:i:31	s1:i:345	s2:i:313	dv:f:0.0099
ERR10439742.34164	7084	320	6241	-	OX578059.1	142895829	20862	26783	433	5922	1	tp:A:P	cm:i:34	s1:i:433	s2:i:399	dv:f:0.0124
ERR10439742.34505	7737	9	7736	-	OX578059.1	142895829	142885485	142893230	5912	7745	0	tp:A:P	cm:i:1054	s1:i:5908	s2:i:5896	dv:f:0.0001
ERR10439742.34719	15555	1170	13433	-	OX578059.1	142895829	142811444	142822858	281	12267	0	tp:A:P	cm:i:20	s1:i:170	s2:i:166	dv:f:0.0629
ERR10439742.35309	15482	1013	13965	+	OX578062.1	39551669	39523332	39543476	2784	20494	7	tp:A:P	cm:i:366	s1:i:1818	s2:i:1558	dv:f:0.0047
ERR10439742.35309	15482	12830	14919	+	OX578062.1	39551669	39544809	39546898	602	2089	18	tp:A:P	cm:i:77	s1:i:595	s2:i:337	dv:f:0.0017
ERR10439742.35309	15482	15021	15227	-	OX578063.1	29784559	1060	1263	101	237	11	tp:A:P	cm:i:9	s1:i:88	s2:i:48	dv:f:0.0486
ERR10439742.35309	15482	467	1355	+	OX578062.1	39551669	39513748	39514638	64	890	5	tp:A:P	cm:i:7	s1:i:63	s2:i:44	dv:f:0.0353
ERR10439742.35329	13354	157	13227	-	OX578060.1	91870870	91793553	91804423	9307	13080	0	tp:A:P	cm:i:1612	s1:i:9034	s2:i:9017	dv:f:0.0093
ERR10439742.35343	11937	55	4174	-	OX578059.1	142895829	142820711	142825252	1389	4541	0	tp:A:P	cm:i:202	s1:i:1334	s2:i:1334	dv:f:0.0010
ERR10439742.35343	11937	11311	11864	-	OX578059.1	142895829	142813664	142814217	52	553	3	tp:A:P	cm:i:5	s1:i:52	s2:i:0	dv:f:0.0222
ERR10439742.35358	15279	1	14684	-	OX578060.1	91870870	58012	70332	7310	15398	23	tp:A:P	cm:i:1054	s1:i:6842	s2:i:5822	dv:f:0.0243
ERR10439742.35401	12429	2893	3541	+	OX578059.1	142895829	142821984	142822632	78	648	0	tp:A:P	cm:i:7	s1:i:78	s2:i:78	dv:f:0.0166
ERR10439742.35478	16315	2	16310	-	OX578060.1	91870870	91807506	91823810	14743	16308	4	tp:A:P	cm:i:2694	s1:i:14743	s2:i:14559	dv:f:0.0002
ERR10439742.35483	10349	6	10348	-	OX578061.1	39856278	39786638	39796955	9882	10344	60	tp:A:P	cm:i:1769	s1:i:9877	s2:i:5572	dv:f:0.0003
ERR10439742.36133	9443	1	9434	-	OX578063.1	29784559	29702408	29711808	9238	9476	60	tp:A:P	cm:i:1706	s1:i:9210	s2:i:48	dv:f:0.0007
ERR10439742.36295	7735	1389	6470	-	OX578059.1	142895829	2507	7164	150	5082	0	tp:A:P	cm:i:10	s1:i:94	s2:i:75	dv:f:0.0348
ERR10439742.36295	7735	122	2459	-	OX578059.1	142895829	21284	23619	75	2337	0	tp:A:P	cm:i:5	s1:i:75	s2:i:75	dv:f:0.0783
ERR10439742.36374	11578	27	11468	+	OX578060.1	91870870	73486	84916	7184	11447	20	tp:A:P	cm:i:1144	s1:i:7182	s2:i:6414	dv:f:0.0020
ERR10439742.36375	4954	9	4947	+	OX578063.1	29784559	29706819	29711642	4240	4938	60	tp:A:P	cm:i:634	s1:i:4219	s2:i:0	dv:f:0.0092
ERR10439742.36456	5024	13	4208	-	OX578060.1	91870870	91862392	91866840	649	4533	45	tp:A:P	cm:i:83	s1:i:585	s2:i:161	dv:f:0.0503
ERR10439742.36742	12387	0	12381	-	OX578062.1	39551669	39487560	39499938	10614	12412	3	tp:A:P	cm:i:1849	s1:i:10609	s2:i:10493	dv:f:0.0026
ERR10439742.36747	7094	4	7086	-	OX578061.1	39856278	98531	105613	5788	7082	0	tp:A:P	cm:i:1030	s1:i:5788	s2:i:5768	dv:f:0.0001
ERR10439742.36754	11880	0	9111	+	OX578060.1	91870870	91794666	91803827	8051	9167	4	tp:A:P	cm:i:1395	s1:i:8043	s2:i:7934	dv:f:0.0024
ERR10439742.36916	14785	372	14131	-	OX578060.1	91870870	91792178	91805935	11565	13771	7	tp:A:P	cm:i:2051	s1:i:11559	s2:i:11160	dv:f:0.0017
ERR10439742.36983	16058	61	16056	-	OX578061.1	39856278	39814055	39829606	4609	17191	57	tp:A:P	cm:i:663	s1:i:4238	s2:i:1430	dv:f:0.0083
ERR10439742.37081	10920	10417	10884	+	OX578059.1	142895829	142822471	142822938	96	467	0	tp:A:P	cm:i:11	s1:i:96	s2:i:96	dv:f:0.0159
ERR10439742.37081	10920	7813	8985	+	OX578059.1	142895829	142821766	142822938	81	1172	1	tp:A:P	cm:i:11	s1:i:81	s2:i:70	dv:f:0.0507
ERR10439742.37277	4853	1	4851	+	OX578059.1	142895829	142888319	142893177	4516	4860	0	tp:A:P	cm:i:814	s1:i:4513	s2:i:4513	dv:f:0.0002
ERR10439742.37485	11083	5	11074	-	OX578060.1	91870870	91806676	91817745	9560	11069	4	tp:A:P	cm:i:1730	s1:i:9560	s2:i:9407	dv:f:0.0000
ERR10439742.37740	12891	4	12717	-	OX578063.1	29784559	35329	48001	11366	12717	2	tp:A:P	cm:i:2003	s1:i:11362	s2:i:11275	dv:f:0.0019
ERR10439742.38005	6556	3639	4961	+	OX578059.1	142895829	142821568	142823101	152	1533	0	tp:A:P	cm:i:16	s1:i:123	s2:i:123	dv:f:0.0318
ERR10439742.38005	6556	4922	6258	-	OX578059.1	142895829	11750	13086	54	1336	0	tp:A:P	cm:i:4	s1:i:54	s2:i:53	dv:f:0.0452
ERR10439742.38005	6556	6230	6344	+	OX578059.1	142895829	142822471	142822585	48	114	0	tp:A:P	cm:i:5	s1:i:48	s2:i:48	dv:f:0.0384
ERR10439742.38171	12447	138	3293	+	OX578060.1	91870870	74216	77155	889	3167	59	tp:A:P	cm:i:109	s1:i:851	s2:i:526	dv:f:0.0823
ERR10439742.38171	12447	11592	12297	-	OX578061.1	39856278	1391	1966	73	705	6	tp:A:P	cm:i:9	s1:i:53	s2:i:46	dv:f:0.0578
ERR10439742.38495	7703	87	2128	-	OX578059.1	142895829	142850699	142852739	335	2041	0	tp:A:P	cm:i:36	s1:i:335	s2:i:335	dv:f:0.0162
ERR10439742.38575	8160	5628	7989	+	OX578061.1	39856278	4990	7206	120	2385	40	tp:A:P	cm:i:14	s1:i:92	s2:i:50	dv:f:0.1126
ERR10439742.38651	12677	8	12669	+	OX578063.1	29784559	40141	52803	10785	12662	1	tp:A:P	cm:i:1957	s1:i:10785	s2:i:10730	dv:f:0.0001
ERR10439742.39078	11983	5	11978	+	OX578059.1	142895829	142872664	142884644	10018	11980	0	tp:A:P	cm:i:1790	s1:i:10016	s2:i:10011	dv:f:0.0003
ERR10439742.39205	6807	95	6228	-	OX578059.1	142895829	22549	28682	362	6133	0	tp:A:P	cm:i:30	s1:i:362	s2:i:347	dv:f:0.0083
ERR10439742.39451	13407	8	13396	-	OX578063.1	29784559	29688488	29701813	12425	13406	60	tp:A:P	cm:i:2131	s1:i:12415	s2:i:49	dv:f:0.0030
ERR10439742.39544	6358	371	6300	+	OX578063.1	29784559	29778606	29784537	546	5931	0	tp:A:P	cm:i:52	s1:i:546	s2:i:546	dv:f:0.0553
ERR10439742.39544	6358	160	603	+	OX578063.1	29784559	29784094	29784537	63	443	3	tp:A:P	cm:i:6	s1:i:63	s2:i:42	dv:f:0.0190
ERR10439742.39655	7728	6666	7514	+	OX578059.1	142895829	50611	51459	45	849	0	tp:A:P	cm:i:3	s1:i:45	s2:i:0	dv:f:0.0549
ERR10439742.39841	7166	66	6994	+	OX578061.1	39856278	39839571	39849159	4095	9610	7	tp:A:P	cm:i:625	s1:i:3763	s2:i:3580	dv:f:0.0008
ERR10439742.39848	4858	824	4215	-	OX578059.1	142895829	38584	41975	160	3391	0	tp:A:P	cm:i:11	s1:i:160	s2:i:145	dv:f:0.0358
ERR10439742.40075	15442	424	11682	-	OX578061.1	39856278	40120	51289	9342	11258	2	tp:A:P	cm:i:1654	s1:i:9329	s2:i:9131	dv:f:0.0018
ERR10439742.40075	15442	8	290	+	OX578059.1	142895829	142881690	142881972	282	282	0	tp:A:P	cm:i:51	s1:i:282	s2:i:282	dv:f:0.0013
ERR10439742.40075	15442	15343	15442	-	OX578061.1	39856278	40010	40109	93	99	0	tp:A:P	cm:i:12	s1:i:93	s2:i:93	dv:f:0.0102
ERR10439742.40219	10538	237	9958	-	OX578059.1	142895829	30144	39865	490	9721	5	tp:A:P	cm:i:43	s1:i:490	s2:i:227	dv:f:0.0151
ERR10439742.40228	11319	1	9088	+	OX578060.1	91870870	65104	74995	6202	9912	16	tp:A:P	cm:i:1022	s1:i:6092	s2:i:5589	dv:f:0.0005
ERR10439742.40228	11319	4128	11261	-	OX578060.1	91870870	91862372	91869040	2007	7291	60	tp:A:P	cm:i:247	s1:i:1891	s2:i:793	dv:f:0.0442
ERR10439742.40902	6901	5	6700	-	OX578059.1	142895829	142859634	142866329	5233	6695	12	tp:A:P	cm:i:964	s1:i:5233	s2:i:4965	dv:f:0.0001
