query_name	query_length	query_start	query_end	relative_strand	target_name	target_length	target_start	target_end	num_residue_matches	alignment_block_len	mapping_quality	.	..	...	....	.....
SRR29535114.28678	45567	4138	4332	-	LF10_chr1	50495432	50483289	50483482	107	195	2	tp:A:P	cm:i:5	s1:i:116	s2:i:109	dv:f:0.0313
SRR29535114.28745	2742	2248	2299	-	LF10_chr1	50495432	8192	8242	50	51	9	tp:A:P	cm:i:3	s1:i:50	s2:i:0	dv:f:0.0196
SRR29535114.28960	1363	798	968	+	LF10_chr1	50495432	50483308	50483482	137	174	47	tp:A:P	cm:i:15	s1:i:138	s2:i:105	dv:f:0.0106
SRR29535114.28961	1355	464	611	-	LF10_chr1	50495432	50483290	50483443	110	153	31	tp:A:P	cm:i:9	s1:i:105	s2:i:85	dv:f:0.0190
SRR29535114.29245	13024	11661	11837	+	LF10_chr1	50495432	50483305	50483482	124	177	49	tp:A:P	cm:i:9	s1:i:127	s2:i:91	dv:f:0.0207
SRR29535114.29245	13024	10731	10796	+	LF10_chr4	46604272	46578910	46578973	63	65	30	tp:A:P	cm:i:5	s1:i:63	s2:i:0	dv:f:0.0122
SRR29535114.29257	7976	3406	3552	-	LF10_chr1	50495432	7137	7285	81	148	60	tp:A:P	cm:i:7	s1:i:85	s2:i:0	dv:f:0.0136
SRR29535114.29699	27277	1576	23828	-	LF10_chr5	48825035	628	23246	13246	22772	60	tp:A:P	cm:i:1139	s1:i:13105	s2:i:262	dv:f:0.0137
SRR29535114.29699	27277	24863	26709	-	LF10_chr2	50269664	16	1340	379	1952	13	tp:A:P	cm:i:12	s1:i:261	s2:i:229	dv:f:0.0778
SRR29535114.29699	27277	26076	27263	+	LF10_chr3	45743229	45742173	45742872	339	1187	25	tp:A:P	cm:i:10	s1:i:244	s2:i:206	dv:f:0.0704
SRR29535114.29699	27277	24533	24788	-	LF10_chr1	50495432	165	396	135	279	1	tp:A:P	cm:i:5	s1:i:117	s2:i:108	dv:f:0.0374
SRR29535114.29699	27277	24720	24863	+	LF10_chr1	50495432	50495111	50495301	124	190	1	tp:A:P	cm:i:9	s1:i:107	s2:i:106	dv:f:0.0218
SRR29535114.29716	564	236	549	+	LF10_chr8	39140677	17853	18132	73	313	10	tp:A:P	cm:i:4	s1:i:59	s2:i:0	dv:f:0.0592
SRR29535114.29966	316	65	305	+	LF10_chr5	48825035	24913	25153	214	242	60	tp:A:P	cm:i:25	s1:i:216	s2:i:0	dv:f:0.0031
SRR29535114.30182	451	42	100	-	LF10_chr1	50495432	50483288	50483347	58	59	20	tp:A:P	cm:i:4	s1:i:58	s2:i:0	dv:f:0.0152
SRR29535114.30382	382	42	186	+	LF10_chr5	48825035	48775519	48775675	73	156	4	tp:A:P	cm:i:4	s1:i:78	s2:i:66	dv:f:0.0528
SRR29535114.30614	3240	1002	1083	+	LF10_chr1	50495432	7203	7285	53	82	14	tp:A:P	cm:i:3	s1:i:57	s2:i:0	dv:f:0.0190
SRR29535114.30752	1332	284	821	-	LF10_chr5	48825035	48801442	48801973	73	537	0	tp:A:P	cm:i:3	s1:i:59	s2:i:52	dv:f:0.0734
SRR29535114.31436	338	206	253	-	LF10_chr1	50495432	7150	7197	47	47	9	tp:A:P	cm:i:4	s1:i:47	s2:i:0	dv:f:0.0142
SRR29535114.31523	5751	1404	1592	+	LF10_chr1	50495432	50483289	50483482	172	193	50	tp:A:P	cm:i:23	s1:i:169	s2:i:126	dv:f:0.0044
SRR29535114.31892	2002	461	524	-	LF10_chr3	45743229	45741864	45741928	63	64	30	tp:A:P	cm:i:5	s1:i:63	s2:i:0	dv:f:0.0127
SRR29535114.31970	1125	59	299	-	LF10_chr7	34875448	10081	10319	73	240	9	tp:A:P	cm:i:5	s1:i:68	s2:i:54	dv:f:0.0512
SRR29535114.32215	4083	58	4055	-	LF10_chr4	46604272	46585161	46589228	2231	4076	60	tp:A:P	cm:i:190	s1:i:2187	s2:i:659	dv:f:0.0155
SRR29535114.32842	809	81	720	-	LF10_chr2	50269664	41162	41810	274	651	60	tp:A:P	cm:i:22	s1:i:275	s2:i:0	dv:f:0.0248
SRR29535114.32961	387	37	336	+	LF10_chr5	48825035	48813889	48814192	212	303	60	tp:A:P	cm:i:11	s1:i:221	s2:i:0	dv:f:0.0227
SRR29535114.32971	732	66	730	+	LF10_chr6	67806300	67784753	67785417	359	673	60	tp:A:P	cm:i:26	s1:i:355	s2:i:0	dv:f:0.0158
SRR29535114.33318	19803	8207	8281	-	LF10_chr1	50495432	7138	7213	74	75	55	tp:A:P	cm:i:7	s1:i:74	s2:i:0	dv:f:0.0095
SRR29535114.33347	20315	12609	12757	-	LF10_chr1	50495432	7137	7285	101	149	60	tp:A:P	cm:i:9	s1:i:104	s2:i:0	dv:f:0.0076
SRR29535114.33379	1291	42	1283	-	LF10_chr6	67806300	67767902	67769147	795	1255	60	tp:A:P	cm:i:75	s1:i:798	s2:i:0	dv:f:0.0125
SRR29535114.33430	2033	114	2007	+	LF10_chr8	39140677	21327	23455	722	2307	22	tp:A:P	cm:i:53	s1:i:633	s2:i:515	dv:f:0.0347
SRR29535114.33599	9410	2623	2788	+	LF10_chr1	50495432	7124	7285	94	165	60	tp:A:P	cm:i:8	s1:i:98	s2:i:0	dv:f:0.0084
SRR29535114.33677	33999	2795	2942	-	LF10_chr1	50495432	7137	7285	100	149	60	tp:A:P	cm:i:9	s1:i:101	s2:i:0	dv:f:0.0133
SRR29535114.33840	2023	51	1568	-	LF10_chr8	39140677	21521	23450	487	1932	23	tp:A:P	cm:i:34	s1:i:412	s2:i:302	dv:f:0.0421
SRR29535114.34172	2688	1222	1363	-	LF10_chr1	50495432	7143	7285	96	142	60	tp:A:P	cm:i:8	s1:i:100	s2:i:0	dv:f:0.0119
SRR29535114.34200	11487	1280	1355	-	LF10_chr1	50495432	7137	7213	75	76	56	tp:A:P	cm:i:7	s1:i:75	s2:i:0	dv:f:0.0094
SRR29535114.34384	1064	908	950	-	LF10_chr1	50495432	7113	7155	42	42	2	tp:A:P	cm:i:4	s1:i:42	s2:i:0	dv:f:0.0145
SRR29535114.34537	1574	675	847	-	LF10_chr1	50495432	50483308	50483482	149	174	13	tp:A:P	cm:i:18	s1:i:151	s2:i:141	dv:f:0.0057
SRR29535114.34567	6493	45	6436	-	LF10_chr5	48825035	13169	19778	3142	6638	60	tp:A:P	cm:i:245	s1:i:3056	s2:i:126	dv:f:0.0208
SRR29535114.34808	808	42	723	+	LF10_chr1	50495432	50490234	50490937	340	705	60	tp:A:P	cm:i:22	s1:i:346	s2:i:0	dv:f:0.0206
SRR29535114.35047	1180	53	114	-	LF10_chr1	50495432	7113	7173	60	61	32	tp:A:P	cm:i:6	s1:i:60	s2:i:0	dv:f:0.0107
SRR29535114.35100	1156	986	1140	-	LF10_chr1	50495432	50483325	50483479	143	154	60	tp:A:P	cm:i:16	s1:i:141	s2:i:66	dv:f:0.0062
SRR29535114.35559	7100	39	3543	+	LF10_chr2	50269664	6327	9895	2613	3589	60	tp:A:P	cm:i:250	s1:i:2593	s2:i:194	dv:f:0.0104
SRR29535114.35559	7100	3676	6617	-	LF10_chr2	50269664	6818	10026	219	3221	60	tp:A:P	cm:i:9	s1:i:159	s2:i:0	dv:f:0.0843
SRR29535114.35783	50145	18055	18218	+	LF10_chr1	50495432	7124	7285	99	164	60	tp:A:P	cm:i:6	s1:i:104	s2:i:0	dv:f:0.0184
SRR29535114.36279	35677	926	6235	-	LF10_chr5	48825035	48818211	48823855	1795	5699	38	tp:A:P	cm:i:135	s1:i:1724	s2:i:1490	dv:f:0.0312
SRR29535114.36387	33145	7337	15680	+	LF10_chr8	39140677	21200	29439	1872	9432	10	tp:A:P	cm:i:117	s1:i:1473	s2:i:1328	dv:f:0.0550
SRR29535114.36387	33145	10600	23488	+	LF10_chr8	39140677	21178	31524	2045	13456	8	tp:A:P	cm:i:123	s1:i:1414	s2:i:1307	dv:f:0.0682
SRR29535114.36387	33145	1579	12659	+	LF10_chr8	39140677	20973	29541	1866	11616	16	tp:A:P	cm:i:119	s1:i:1235	s2:i:1048	dv:f:0.0612
SRR29535114.36387	33145	16468	29430	+	LF10_chr8	39140677	21178	30319	1963	13466	11	tp:A:P	cm:i:114	s1:i:1191	s2:i:1068	dv:f:0.0691
SRR29535114.36387	33145	28130	31441	+	LF10_chr8	39140677	21014	24602	508	3589	60	tp:A:P	cm:i:28	s1:i:450	s2:i:145	dv:f:0.0698
SRR29535114.36387	33145	187	2297	+	LF10_chr8	39140677	26839	29718	516	2888	33	tp:A:P	cm:i:31	s1:i:387	s2:i:244	dv:f:0.0490
SRR29535114.36424	283	49	228	-	LF10_chr6	67806300	67775177	67775360	130	184	60	tp:A:P	cm:i:13	s1:i:126	s2:i:0	dv:f:0.0126
SRR29535114.37057	15599	5414	5607	-	LF10_chr1	50495432	50483289	50483482	161	195	32	tp:A:P	cm:i:21	s1:i:154	s2:i:128	dv:f:0.0090
SRR29535114.37296	17043	16788	16839	+	LF10_chr8	39140677	18031	18081	50	51	1	tp:A:P	cm:i:3	s1:i:50	s2:i:0	dv:f:0.0172
SRR29535114.37629	760	62	107	+	LF10_chr1	50495432	7472	7515	43	45	2	tp:A:P	cm:i:3	s1:i:42	s2:i:0	dv:f:0.0167
SRR29535114.38619	6124	5241	6091	+	LF10_chr5	48825035	48785910	48786732	71	850	0	tp:A:P	cm:i:3	s1:i:74	s2:i:74	dv:f:0.0990
SRR29535114.38776	6534	1503	1643	-	LF10_chr1	50495432	7145	7285	93	141	60	tp:A:P	cm:i:8	s1:i:96	s2:i:0	dv:f:0.0119
SRR29535114.39157	9611	2857	3079	-	LF10_chr1	50495432	7137	7361	130	225	60	tp:A:P	cm:i:10	s1:i:127	s2:i:68	dv:f:0.0197
SRR29535114.39222	13106	35	13026	+	LF10_chr2	50269664	50220435	50234107	5272	13722	60	tp:A:P	cm:i:376	s1:i:5097	s2:i:177	dv:f:0.0279
SRR29535114.39237	13800	13669	13719	+	LF10_chr8	39140677	45787	45837	50	50	0	tp:A:P	cm:i:4	s1:i:50	s2:i:50	dv:f:0.0140
SRR29535114.39471	1166	179	1060	+	LF10_chr5	48825035	48821377	48822265	556	895	17	tp:A:P	cm:i:48	s1:i:579	s2:i:540	dv:f:0.0226
SRR29535114.39574	22681	5744	5832	+	LF10_chr1	50495432	7124	7213	88	89	60	tp:A:P	cm:i:8	s1:i:88	s2:i:0	dv:f:0.0083
SRR29535114.39760	4706	128	4621	+	LF10_chr8	39140677	21328	25891	1054	4753	8	tp:A:P	cm:i:71	s1:i:983	s2:i:887	dv:f:0.0513
SRR29535114.40001	1309	439	522	+	LF10_chr3	45743229	45742092	45742179	65	87	26	tp:A:P	cm:i:4	s1:i:66	s2:i:0	dv:f:0.0215
SRR29535114.40553	983	38	225	-	LF10_chr1	50495432	50483289	50483482	155	193	54	tp:A:P	cm:i:19	s1:i:150	s2:i:109	dv:f:0.0116
SRR29535114.40708	393	119	356	-	LF10_chr8	39140677	21814	22053	131	240	0	tp:A:P	cm:i:5	s1:i:119	s2:i:119	dv:f:0.0447
SRR29535114.40983	3111	1742	1817	-	LF10_chr1	50495432	7137	7213	75	76	56	tp:A:P	cm:i:7	s1:i:75	s2:i:0	dv:f:0.0092
SRR29535114.41075	1143	28	115	-	LF10_chr1	50495432	7125	7213	78	88	45	tp:A:P	cm:i:5	s1:i:83	s2:i:0	dv:f:0.0126
SRR29535114.41356	1080	121	1053	-	LF10_chr8	39140677	24403	25488	220	1086	0	tp:A:P	cm:i:13	s1:i:198	s2:i:195	dv:f:0.0571
SRR29535114.42082	371	138	283	-	LF10_chr1	50495432	50483316	50483463	110	147	60	tp:A:P	cm:i:7	s1:i:117	s2:i:56	dv:f:0.0171
SRR29535114.42123	439	179	429	+	LF10_chr1	50495432	9495	9743	223	251	60	tp:A:P	cm:i:21	s1:i:227	s2:i:78	dv:f:0.0074
SRR29535114.42143	2678	567	704	-	LF10_chr1	50495432	7139	7285	77	146	50	tp:A:P	cm:i:6	s1:i:77	s2:i:0	dv:f:0.0106
SRR29535114.42208	18291	17893	18070	+	LF10_chr1	50495432	7164	7340	86	178	54	tp:A:P	cm:i:6	s1:i:82	s2:i:0	dv:f:0.0255
SRR29535114.42550	17960	10901	11016	-	LF10_chr1	50495432	7169	7285	64	116	28	tp:A:P	cm:i:4	s1:i:69	s2:i:0	dv:f:0.0258
SRR29535114.42564	2164	438	610	-	LF10_chr1	50495432	50483309	50483482	137	174	40	tp:A:P	cm:i:18	s1:i:134	s2:i:104	dv:f:0.0103
SRR29535114.42883	10372	306	466	-	LF10_chr1	50495432	7124	7285	109	161	60	tp:A:P	cm:i:9	s1:i:114	s2:i:0	dv:f:0.0138
SRR29535114.43119	592	66	459	+	LF10_chr6	67806300	31259	31675	219	416	60	tp:A:P	cm:i:20	s1:i:209	s2:i:91	dv:f:0.0169
SRR29535114.43579	500	73	118	+	LF10_chr1	50495432	50483436	50483482	45	46	6	tp:A:P	cm:i:4	s1:i:45	s2:i:0	dv:f:0.0153
SRR29535114.43601	1274	513	1217	+	LF10_chr8	39140677	23236	24119	88	883	16	tp:A:P	cm:i:3	s1:i:76	s2:i:48	dv:f:0.0892
SRR29535114.43790	8090	5590	5657	-	LF10_chr1	50495432	7144	7213	67	69	39	tp:A:P	cm:i:6	s1:i:66	s2:i:0	dv:f:0.0108
SRR29535114.43799	39104	7773	7860	-	LF10_chr1	50495432	7124	7213	87	89	60	tp:A:P	cm:i:8	s1:i:86	s2:i:0	dv:f:0.0075
SRR29535114.44169	31135	6238	6376	-	LF10_chr1	50495432	7150	7285	87	138	59	tp:A:P	cm:i:6	s1:i:89	s2:i:0	dv:f:0.0186
SRR29535114.44446	336	67	240	+	LF10_chr1	50495432	50483307	50483482	173	175	60	tp:A:P	cm:i:28	s1:i:173	s2:i:118	dv:f:0.0026
SRR29535114.44686	1642	659	706	-	LF10_chr3	45743229	45742030	45742077	47	47	10	tp:A:P	cm:i:6	s1:i:47	s2:i:0	dv:f:0.0104
SRR29535114.44760	479	149	268	-	LF10_chr1	50495432	306	403	97	119	0	tp:A:P	cm:i:3	s1:i:92	s2:i:89	dv:f:0.0217
SRR29535114.44808	1535	200	243	+	LF10_chr5	48825035	48802989	48803032	43	43	0	tp:A:P	cm:i:3	s1:i:43	s2:i:43	dv:f:0.0167
SRR29535114.44949	26569	15980	16167	-	LF10_chr1	50495432	50483295	50483482	187	187	60	tp:A:P	cm:i:29	s1:i:187	s2:i:120	dv:f:0.0024
SRR29535114.44949	26569	17035	17091	-	LF10_chr4	46604272	46578918	46578973	55	56	17	tp:A:P	cm:i:4	s1:i:55	s2:i:0	dv:f:0.0146
SRR29535114.45392	2631	581	680	+	LF10_chr1	50495432	7113	7213	65	100	28	tp:A:P	cm:i:4	s1:i:69	s2:i:0	dv:f:0.0258
SRR29535114.46232	29583	23178	23226	+	LF10_chr1	50495432	7164	7213	48	49	10	tp:A:P	cm:i:4	s1:i:48	s2:i:0	dv:f:0.0148
SRR29535114.46361	394	108	338	-	LF10_chr2	50269664	50251504	50251743	119	240	60	tp:A:P	cm:i:7	s1:i:121	s2:i:0	dv:f:0.0286
SRR29535114.46444	17700	6580	6728	-	LF10_chr1	50495432	7137	7285	97	148	60	tp:A:P	cm:i:8	s1:i:103	s2:i:0	dv:f:0.0121
SRR29535114.46502	1709	41	1655	-	LF10_chr6	67806300	67759477	67761120	987	1658	60	tp:A:P	cm:i:87	s1:i:978	s2:i:0	dv:f:0.0112
SRR29535114.46615	2198	1412	1600	+	LF10_chr1	50495432	50483290	50483480	177	190	60	tp:A:P	cm:i:21	s1:i:180	s2:i:119	dv:f:0.0033
SRR29535114.46913	45036	21959	23974	+	LF10_chr5	48825035	48783493	48785438	83	2072	2	tp:A:P	cm:i:3	s1:i:49	s2:i:0	dv:f:0.1249
SRR29535114.47135	30924	1819	1936	+	LF10_chr1	50495432	7167	7285	56	118	22	tp:A:P	cm:i:4	s1:i:61	s2:i:0	dv:f:0.0148
SRR29535114.48003	26703	26016	26689	+	LF10_chr8	39140677	48542	49224	366	684	8	tp:A:P	cm:i:22	s1:i:342	s2:i:313	dv:f:0.0162
SRR29535114.48003	26703	2377	2552	+	LF10_chr8	39140677	21622	21799	78	177	26	tp:A:P	cm:i:4	s1:i:92	s2:i:52	dv:f:0.0455
SRR29535114.48046	327	103	159	-	LF10_chr4	46604272	46578909	46578965	56	56	13	tp:A:P	cm:i:3	s1:i:56	s2:i:0	dv:f:0.0165
SRR29535114.48176	643	277	624	+	LF10_chr8	39140677	21367	21723	122	356	15	tp:A:P	cm:i:6	s1:i:127	s2:i:97	dv:f:0.0522
SRR29535114.48512	12841	9640	9899	-	LF10_chr1	50495432	7124	7390	116	266	60	tp:A:P	cm:i:9	s1:i:114	s2:i:0	dv:f:0.0316
SRR29535114.48553	8039	2481	2672	+	LF10_chr1	50495432	7187	7380	98	194	29	tp:A:P	cm:i:5	s1:i:87	s2:i:58	dv:f:0.0428
SRR29535114.48588	1622	41	94	-	LF10_chr1	50495432	7137	7190	53	53	15	tp:A:P	cm:i:4	s1:i:53	s2:i:0	dv:f:0.0152
SRR29535114.48603	1911	1616	1801	-	LF10_chr1	50495432	50483289	50483480	118	191	55	tp:A:P	cm:i:8	s1:i:119	s2:i:76	dv:f:0.0223
SRR29535114.48668	10231	24	168	-	LF10_chr1	50495432	7144	7282	93	145	60	tp:A:P	cm:i:7	s1:i:93	s2:i:0	dv:f:0.0135
SRR29535114.48939	12213	7205	7344	+	LF10_chr1	50495432	50483342	50483482	124	140	60	tp:A:P	cm:i:17	s1:i:127	s2:i:0	dv:f:0.0040
SRR29535114.49217	5572	207	2561	+	LF10_chr1	50495432	50493136	50495370	951	2503	60	tp:A:P	cm:i:57	s1:i:875	s2:i:187	dv:f:0.0237
SRR29535114.49217	5572	816	3469	+	LF10_chr8	39140677	39138275	39140524	389	2747	19	tp:A:P	cm:i:19	s1:i:283	s2:i:253	dv:f:0.0620
SRR29535114.49217	5572	3952	4694	-	LF10_chr1	50495432	68	648	279	752	0	tp:A:P	cm:i:9	s1:i:246	s2:i:238	dv:f:0.0483
SRR29535114.49217	5572	4551	5127	+	LF10_chr3	45743229	45742177	45742844	270	688	19	tp:A:P	cm:i:11	s1:i:238	s2:i:205	dv:f:0.0373
SRR29535114.49217	5572	2871	4082	+	LF10_chr4	46604272	46603344	46604261	264	1223	3	tp:A:P	cm:i:12	s1:i:211	s2:i:203	dv:f:0.0602
SRR29535114.49217	5572	5051	5487	-	LF10_chr1	50495432	70	604	183	551	56	tp:A:P	cm:i:7	s1:i:149	s2:i:89	dv:f:0.0372
SRR29535114.49422	675	39	614	-	LF10_chr5	48825035	48784141	48784718	342	579	34	tp:A:P	cm:i:33	s1:i:329	s2:i:233	dv:f:0.0099
SRR29535114.49800	1858	65	448	+	LF10_chr8	39140677	21410	21799	121	391	10	tp:A:P	cm:i:8	s1:i:121	s2:i:104	dv:f:0.0464
SRR29535114.50050	1806	1355	1570	-	LF10_chr1	50495432	7164	7390	81	226	41	tp:A:P	cm:i:5	s1:i:76	s2:i:0	dv:f:0.0292
SRR29535114.50168	3694	55	3579	-	LF10_chr5	48825035	27544	31212	1635	3689	60	tp:A:P	cm:i:152	s1:i:1574	s2:i:0	dv:f:0.0159
SRR29535114.50173	7458	5413	5461	-	LF10_chr1	50495432	7164	7213	48	49	10	tp:A:P	cm:i:4	s1:i:48	s2:i:0	dv:f:0.0153
SRR29535114.50209	281	81	246	-	LF10_chr5	48825035	48775811	48775975	114	165	0	tp:A:P	cm:i:7	s1:i:118	s2:i:118	dv:f:0.0220
SRR29535114.50234	16889	41	16867	+	LF10_chr8	39140677	30537	49729	5973	19231	14	tp:A:P	cm:i:390	s1:i:5570	s2:i:5007	dv:f:0.0341
SRR29535114.50334	2562	832	957	+	LF10_chr1	50495432	7162	7285	61	125	32	tp:A:P	cm:i:5	s1:i:65	s2:i:0	dv:f:0.0177
SRR29535114.50594	27818	37	13697	+	LF10_chr8	39140677	21415	31524	2571	13811	3	tp:A:P	cm:i:163	s1:i:1918	s2:i:1853	dv:f:0.0588
SRR29535114.50594	27818	11440	20548	+	LF10_chr8	39140677	20407	29601	2006	9939	0	tp:A:P	cm:i:130	s1:i:1765	s2:i:1733	dv:f:0.0537
SRR29535114.50594	27818	13583	23170	+	LF10_chr8	39140677	21506	29601	2082	10024	0	tp:A:P	cm:i:134	s1:i:1711	s2:i:1646	dv:f:0.0540
SRR29535114.50594	27818	15842	27702	+	LF10_chr8	39140677	19676	28834	1883	11967	51	tp:A:P	cm:i:123	s1:i:1471	s2:i:725	dv:f:0.0634
SRR29535114.51082	10355	2772	2829	-	LF10_chr4	46604272	46578910	46578967	57	57	19	tp:A:P	cm:i:4	s1:i:57	s2:i:0	dv:f:0.0146
SRR29535114.51389	7762	2856	3002	-	LF10_chr1	50495432	7137	7285	88	149	52	tp:A:P	cm:i:5	s1:i:95	s2:i:0	dv:f:0.0175
SRR29535114.51523	7594	6615	6763	-	LF10_chr1	50495432	7137	7285	66	148	36	tp:A:P	cm:i:5	s1:i:70	s2:i:0	dv:f:0.0222
SRR29535114.51555	566	495	536	+	LF10_chr3	45743229	45742082	45742123	41	41	1	tp:A:P	cm:i:3	s1:i:41	s2:i:0	dv:f:0.0183
SRR29535114.51857	1667	359	407	-	LF10_chr1	50495432	7149	7197	48	48	10	tp:A:P	cm:i:4	s1:i:48	s2:i:0	dv:f:0.0152
SRR29535114.51898	1494	127	276	-	LF10_chr1	50495432	7137	7285	97	149	60	tp:A:P	cm:i:8	s1:i:103	s2:i:0	dv:f:0.0121
SRR29535114.51935	6427	1170	1233	-	LF10_chr1	50495432	7148	7213	63	65	30	tp:A:P	cm:i:5	s1:i:63	s2:i:0	dv:f:0.0124
SRR29535114.51966	1527	306	419	-	LF10_chr1	50495432	7169	7285	68	116	35	tp:A:P	cm:i:5	s1:i:69	s2:i:0	dv:f:0.0182
SRR29535114.52938	2284	130	2246	+	LF10_chr3	45743229	15501	17689	532	2192	60	tp:A:P	cm:i:38	s1:i:509	s2:i:103	dv:f:0.0465
SRR29535114.53183	538	75	395	-	LF10_chr8	39140677	18556	18890	71	335	11	tp:A:P	cm:i:4	s1:i:76	s2:i:0	dv:f:0.0499
SRR29535114.53551	2128	667	2105	-	LF10_chr5	48825035	17817	19274	864	1469	60	tp:A:P	cm:i:63	s1:i:858	s2:i:0	dv:f:0.0160
SRR29535114.53600	19310	6946	7062	+	LF10_chr1	50495432	7169	7285	70	116	39	tp:A:P	cm:i:5	s1:i:74	s2:i:0	dv:f:0.0175
SRR29535114.53737	8764	3106	3254	-	LF10_chr1	50495432	7137	7285	102	148	60	tp:A:P	cm:i:9	s1:i:106	s2:i:0	dv:f:0.0107
SRR29535114.54096	3043	1567	1807	+	LF10_chr1	50495432	7138	7390	86	252	60	tp:A:P	cm:i:7	s1:i:82	s2:i:0	dv:f:0.0350
SRR29535114.54242	2411	37	1878	-	LF10_chr3	45743229	45710974	45712849	1354	1882	60	tp:A:P	cm:i:134	s1:i:1341	s2:i:0	dv:f:0.0059
SRR29535114.54252	823	237	426	+	LF10_chr1	50495432	50483289	50483482	137	193	16	tp:A:P	cm:i:15	s1:i:142	s2:i:130	dv:f:0.0090
SRR29535114.54431	27522	21613	21775	-	LF10_chr1	50495432	50483318	50483482	105	164	60	tp:A:P	cm:i:10	s1:i:104	s2:i:0	dv:f:0.0191
SRR29535114.54431	27522	22662	22718	-	LF10_chr4	46604272	46578911	46578967	56	56	18	tp:A:P	cm:i:4	s1:i:56	s2:i:0	dv:f:0.0147
SRR29535114.54432	15982	15059	15251	-	LF10_chr1	50495432	50483289	50483482	149	193	35	tp:A:P	cm:i:16	s1:i:143	s2:i:116	dv:f:0.0158
SRR29535114.54983	13464	5268	5483	+	LF10_chr1	50495432	7164	7380	95	220	52	tp:A:P	cm:i:6	s1:i:80	s2:i:0	dv:f:0.0370
SRR29535114.55025	27448	15819	15869	+	LF10_chr1	50495432	7163	7213	50	50	12	tp:A:P	cm:i:4	s1:i:50	s2:i:0	dv:f:0.0151
SRR29535114.55308	464	38	454	-	LF10_chr8	39140677	43471	43889	226	419	0	tp:A:P	cm:i:17	s1:i:245	s2:i:245	dv:f:0.0110
SRR29535114.55440	1554	1392	1452	-	LF10_chr3	45743229	45742017	45742077	60	60	32	tp:A:P	cm:i:7	s1:i:60	s2:i:0	dv:f:0.0094
SRR29535114.55451	18671	17920	17997	-	LF10_chr1	50495432	7137	7213	76	77	57	tp:A:P	cm:i:7	s1:i:76	s2:i:0	dv:f:0.0093
SRR29535114.55653	5068	4773	4821	-	LF10_chr1	50495432	7164	7213	48	49	10	tp:A:P	cm:i:4	s1:i:48	s2:i:0	dv:f:0.0154
SRR29535114.55996	1172	920	964	+	LF10_chr1	50495432	7169	7213	44	44	4	tp:A:P	cm:i:3	s1:i:44	s2:i:0	dv:f:0.0188
SRR29535114.56055	11951	3206	3261	+	LF10_chr4	46604272	46578910	46578965	55	55	13	tp:A:P	cm:i:3	s1:i:55	s2:i:0	dv:f:0.0176
SRR29535114.56147	283	80	209	-	LF10_chr8	39140677	26998	27128	108	130	0	tp:A:P	cm:i:5	s1:i:110	s2:i:110	dv:f:0.0330
SRR29535114.56192	1734	227	307	-	LF10_chr1	50495432	50483367	50483447	58	81	18	tp:A:P	cm:i:4	s1:i:56	s2:i:0	dv:f:0.0204
SRR29535114.56242	2606	321	387	+	LF10_chr4	46604272	46578908	46578973	65	66	32	tp:A:P	cm:i:5	s1:i:65	s2:i:0	dv:f:0.0122
SRR29535114.57204	309	34	254	-	LF10_chr7	34875448	34840140	34840360	159	220	60	tp:A:P	cm:i:17	s1:i:157	s2:i:0	dv:f:0.0118
SRR29535114.57414	30795	7340	7480	+	LF10_chr1	50495432	50483339	50483482	108	145	60	tp:A:P	cm:i:11	s1:i:104	s2:i:0	dv:f:0.0112
SRR29535114.57533	41965	26696	26923	-	LF10_chr1	50495432	7164	7390	76	227	41	tp:A:P	cm:i:5	s1:i:76	s2:i:0	dv:f:0.0373
SRR29535114.57649	7490	3078	7478	+	LF10_chr4	46604272	445	4766	2748	4492	60	tp:A:P	cm:i:236	s1:i:2684	s2:i:815	dv:f:0.0106
SRR29535114.57649	7490	2744	3167	-	LF10_chr7	34875448	34874515	34875006	185	506	14	tp:A:P	cm:i:8	s1:i:167	s2:i:152	dv:f:0.0404
SRR29535114.57649	7490	937	1516	-	LF10_chr7	34875448	34874517	34875085	117	579	0	tp:A:P	cm:i:3	s1:i:118	s2:i:115	dv:f:0.0632
SRR29535114.57705	35925	13065	13163	+	LF10_chr1	50495432	50483380	50483482	55	102	2	tp:A:P	cm:i:4	s1:i:56	s2:i:54	dv:f:0.0201
SRR29535114.57774	3433	2389	2507	+	LF10_chr1	50495432	7169	7285	70	118	40	tp:A:P	cm:i:5	s1:i:75	s2:i:0	dv:f:0.0172
SRR29535114.57792	669	120	617	-	LF10_chr8	39140677	39112198	39112698	345	506	60	tp:A:P	cm:i:29	s1:i:364	s2:i:0	dv:f:0.0123
SRR29535114.57871	9605	3118	3165	-	LF10_chr1	50495432	7165	7213	47	48	9	tp:A:P	cm:i:4	s1:i:47	s2:i:0	dv:f:0.0155
SRR29535114.57877	1072	47	114	-	LF10_chr1	50495432	50483289	50483356	67	67	33	tp:A:P	cm:i:5	s1:i:67	s2:i:0	dv:f:0.0165
SRR29535114.57877	1072	971	1017	-	LF10_chr4	46604272	46578920	46578967	46	47	5	tp:A:P	cm:i:3	s1:i:46	s2:i:0	dv:f:0.0179
SRR29535114.57971	2498	44	2486	+	LF10_chr7	34875448	34830634	34833107	1653	2492	60	tp:A:P	cm:i:138	s1:i:1631	s2:i:302	dv:f:0.0101
