query_name	query_length	query_start	query_end	relative_strand	target_name	target_length	target_start	target_end	num_residue_matches	alignment_block_len	mapping_quality	match
ERR10809407.341890	15651	8	15649	+	OY979768.1	55528949	55485227	55500871	15248	15648	60	15248
ERR10809407.975128	19900	3431	19893	-	OY979768.1	55528949	55471483	55488418	15244	17422	46	15244
ERR10809407.1443651	21823	2	18244	-	OY979769.1	45422575	45399573	45417380	15242	18283	0	15242
ERR10809407.1059469	16496	9	16488	+	OY979767.1	119242295	15012	31519	15235	16510	60	15235
ERR10809407.681894	16115	483	16106	-	OY979768.1	55528949	55472015	55488488	15229	16498	34	15229
ERR10809407.1837022	15534	9	15525	-	OY979768.1	55528949	11779	27310	15218	15536	60	15218
ERR10809407.467939	16020	6	16015	-	OY979767.1	119242295	26033	42044	15217	16048	31	15217
ERR10809407.1923059	16421	0	16417	-	OY979767.1	119242295	119189642	119206076	15201	16435	60	15201
ERR10809407.1793271	20731	3	19485	-	OY979768.1	55528949	55470201	55489467	15196	20225	49	15196
ERR10809407.1983906	15603	0	15600	-	OY979769.1	45422575	22481	38103	15179	15628	60	15179
ERR10809407.1191835	15371	7	15368	+	OY979767.1	119242295	2609	17939	15179	15361	60	15179
ERR10809407.1425367	16194	10	16190	-	OY979768.1	55528949	55468014	55484128	15179	16209	0	15179
ERR10809407.1396920	20860	1431	20842	+	OY979768.1	55528949	55481821	55512879	15169	34578	43	15169
ERR10809407.245895	18354	6	18354	+	OY979769.1	45422575	45396939	45415286	15169	18399	60	15169
ERR10809407.1394048	15222	9	15207	-	OY979766.1	136469214	30789	45994	15166	15205	13	15166
ERR10809407.1040093	17284	1018	17282	-	OY979768.1	55528949	55483250	55514675	15158	31481	45	15158
ERR10809407.546558	15978	2	15975	-	OY979769.1	45422575	45368086	45384051	15142	16018	60	15142
ERR10809407.1507716	15706	8	15703	+	OY979768.1	55528949	5050	20753	15140	15728	60	15140
ERR10809407.1710028	19542	0	19534	+	OY979768.1	55528949	55479743	55514204	15135	35555	42	15135
ERR10809407.126770	15532	7	15528	-	OY979769.1	45422575	45375321	45390841	15134	15549	60	15134
ERR10809407.1771278	15702	5	15698	+	OY979769.1	45422575	20498	36168	15127	15705	60	15127
ERR10809407.1823360	17020	37	15942	-	OY979768.1	55528949	55476011	55492835	15122	16852	53	15122
ERR10809407.467261	15695	5	15686	-	OY979769.1	45422575	45387652	45403340	15117	15689	60	15117
ERR10809407.1143967	18506	1905	18341	-	OY979768.1	55528949	55473104	55489938	15114	17313	51	15114
ERR10809407.946751	21347	6	19755	+	OY979768.1	55528949	55481054	55511787	15106	34693	20	15106
ERR10809407.1994293	15221	0	15221	+	OY979768.1	55528949	55495023	55510258	15090	15236	60	15090
ERR10809407.775160	15311	2	15311	-	OY979767.1	119242295	7635	22961	15083	15332	60	15083
ERR10809407.948901	17585	129	17582	+	OY979766.1	136469214	136427174	136455882	15081	29244	5	15081
ERR10809407.441295	15808	15	15804	+	OY979767.1	119242295	23880	39678	15069	15798	54	15069
ERR10809407.1463893	15873	14	15576	-	OY979768.1	55528949	55478918	55514178	15058	35301	22	15058
ERR10809407.893162	16585	1	15678	-	OY979768.1	55528949	55473104	55489217	15037	16523	49	15037
ERR10809407.1648080	15600	2	15598	+	OY979769.1	45422575	5321	20920	14992	15609	60	14992
ERR10809407.102108	14955	2	14955	-	OY979769.1	45422575	45375049	45390003	14944	14954	60	14944
ERR10809407.1729403	15056	9	15054	-	OY979768.1	55528949	34188	49232	14937	15047	60	14937
ERR10809407.288786	15162	8	15160	-	OY979768.1	55528949	55482324	55513406	14929	31097	44	14929
ERR10809407.684109	15238	3	15230	-	OY979769.1	45422575	29229	44458	14926	15233	60	14926
ERR10809407.72782	15318	3	15310	-	OY979769.1	45422575	41948	57279	14903	15347	31	14903
ERR10809407.1319414	15015	2	15008	+	OY979766.1	136469214	30163	45184	14902	15022	26	14902
ERR10809407.2046856	19100	216	19099	-	OY979768.1	55528949	55469990	55488488	14884	19829	43	14884
ERR10809407.461196	15530	3	15504	+	OY979769.1	45422575	45388013	45403515	14878	15504	60	14878
ERR10809407.1261383	15324	5	15320	-	OY979766.1	136469214	45758	61106	14865	15360	36	14865
ERR10809407.1020867	16762	8	15538	-	OY979768.1	55528949	20	15548	14864	15535	60	14864
ERR10809407.846180	16884	0	15517	-	OY979768.1	55528949	20	15536	14863	15520	60	14863
ERR10809407.1066582	20778	116	19728	+	OY979766.1	136469214	136427845	136456327	14861	28643	48	14861
ERR10809407.338410	15116	6	14995	+	OY979769.1	45422575	1548	16526	14859	14990	9	14859
ERR10809407.106036	16452	20	16445	+	OY979769.1	45422575	45404809	45421232	14858	16426	60	14858
ERR10809407.345494	21278	0	20275	+	OY979768.1	55528949	55480742	55514685	14855	35864	42	14855
ERR10809407.173423	15145	9	15136	-	OY979769.1	45422575	45368385	45383548	14855	15165	60	14855
ERR10809407.664966	17356	2267	17347	-	OY979769.1	45422575	1463	16526	14830	15090	10	14830
ERR10809407.1753630	14933	5	14925	-	OY979768.1	55528949	55464160	55479073	14829	14922	0	14829
ERR10809407.941099	15252	0	15251	-	OY979768.1	55528949	55496300	55511591	14828	15305	60	14828
ERR10809407.880816	15269	5	15262	-	OY979766.1	136469214	49299	64601	14814	15318	2	14814
ERR10809407.956138	15047	3	15046	+	OY979766.1	136469214	25991	41060	14813	15080	41	14813
ERR10809407.346819	14958	42	14957	-	OY979768.1	55528949	55467387	55482304	14812	14921	0	14812
ERR10809407.942723	15037	1	15018	-	OY979767.1	119242295	29149	44164	14806	15019	52	14806
ERR10809407.663924	15505	9	15500	-	OY979769.1	45422575	15210	30707	14800	15500	60	14800
ERR10809407.1553014	15035	5	15027	-	OY979769.1	45422575	45380323	45395351	14776	15039	60	14776
ERR10809407.166708	15258	269	15249	-	OY979768.1	55528949	55483750	55514675	14757	30959	45	14757
ERR10809407.262298	17721	2	17592	-	OY979769.1	45422575	45399549	45416688	14748	17608	60	14748
ERR10809407.1832833	15761	6	15755	+	OY979768.1	55528949	55479753	55510806	14742	31083	45	14742
ERR10809407.1101951	15178	3	15176	-	OY979769.1	45422575	45374960	45390091	14742	15188	60	14742
ERR10809407.16788	16251	7	16245	+	OY979767.1	119242295	119192657	119208948	14727	16299	60	14727
ERR10809407.1622664	14798	1	14795	-	OY979769.1	45422575	45367499	45382297	14706	14799	60	14706
ERR10809407.1681829	14805	5	14796	-	OY979768.1	55528949	55479521	55514204	14686	34687	29	14686
ERR10809407.1202897	15092	1	15089	-	OY979768.1	55528949	55470621	55485741	14686	15136	0	14686
ERR10809407.276947	14906	9	14897	-	OY979766.1	136469214	14356	29226	14680	14893	25	14680
ERR10809407.1435289	17750	2790	17740	+	OY979766.1	136469214	2894	17849	14677	14970	60	14677
ERR10809407.558285	22941	1893	22930	-	OY979768.1	55528949	55480474	55515514	14666	37017	2	14666
ERR10809407.1759117	15949	2	15940	-	OY979768.1	55528949	55479512	55513384	14665	34308	36	14665
ERR10809407.459977	15349	5	15348	-	OY979768.1	55528949	29040	44413	14645	15391	60	14645
ERR10809407.1829276	17356	0	15273	-	OY979768.1	55528949	55473104	55488804	14631	16112	10	14631
ERR10809407.2056622	17065	24	17063	+	OY979769.1	45422575	45403000	45420080	14631	17089	60	14631
ERR10809407.1205277	15220	3	15217	+	OY979769.1	45422575	45383842	45399024	14630	15243	60	14630
ERR10809407.1549770	14638	7	14634	-	OY979768.1	55528949	39533	54154	14614	14627	60	14614
ERR10809407.307834	16498	1053	16496	-	OY979768.1	55528949	55472412	55488418	14614	16418	47	14614
ERR10809407.1106891	15622	8	15615	+	OY979768.1	55528949	55479625	55514248	14610	35417	30	14610
ERR10809407.1955493	15451	1	15042	-	OY979768.1	55528949	55476011	55491587	14581	15973	43	14581
ERR10809407.1577692	15729	7	15725	-	OY979768.1	55528949	55481377	55512258	14574	30937	46	14574
ERR10809407.1368165	15399	3	15391	+	OY979769.1	45422575	10623	26050	14571	15430	60	14571
ERR10809407.1856563	16602	5	14763	-	OY979766.1	136469214	2894	17653	14570	14765	60	14570
ERR10809407.1435572	15496	8	15315	+	OY979768.1	55528949	55479577	55514685	14565	35159	27	14565
ERR10809407.338174	15482	3	15475	-	OY979768.1	55528949	55473014	55488432	14561	15503	57	14561
ERR10809407.857190	14820	6	14815	-	OY979768.1	55528949	55483525	55514285	14535	30796	46	14535
ERR10809407.1961505	17867	14	17865	+	OY979766.1	136469214	136445545	136463090	14530	17851	60	14530
ERR10809407.967793	15712	4	15709	+	OY979768.1	55528949	8271	24033	14523	15798	60	14523
ERR10809407.1453809	15359	1	15359	-	OY979768.1	55528949	55475233	55491441	14517	16250	55	14517
ERR10809407.452611	15638	22	15630	-	OY979768.1	55528949	55471551	55488132	14513	16619	42	14513
ERR10809407.1660023	18932	4023	18927	+	OY979767.1	119242295	1	14929	14503	14945	60	14503
ERR10809407.552421	14745	11	14738	-	OY979768.1	55528949	13393	28127	14499	14736	60	14499
ERR10809407.261858	15399	526	15390	-	OY979768.1	55528949	55481837	55512648	14496	30819	43	14496
ERR10809407.102696	19055	3	19038	-	OY979768.1	55528949	55467743	55487439	14494	20411	28	14494
ERR10809407.1975555	14773	2	14767	-	OY979768.1	55528949	55482461	55513137	14493	30698	46	14493
ERR10809407.91312	15727	4	15719	+	OY979767.1	119242295	119193619	119209334	14485	15719	60	14485
ERR10809407.17464	21422	0	21420	-	OY979766.1	136469214	136437552	136468241	14472	32473	41	14472
ERR10809407.115694	16844	0	14776	+	OY979767.1	119242295	119222198	119237014	14471	14822	60	14471
ERR10809407.1943974	16761	3	16757	+	OY979769.1	45422575	45392010	45408770	14458	16766	60	14458
ERR10809407.961532	15043	8	15034	-	OY979768.1	55528949	55479852	55514663	14450	34851	29	14450
ERR10809407.791431	14720	6	14717	+	OY979768.1	55528949	55480214	55514663	14439	34453	30	14439
ERR10809407.822777	14735	2	14730	+	OY979769.1	45422575	5337	27660	14428	22337	60	14428
ERR10809407.832503	14456	0	14456	-	OY979768.1	55528949	46920	61378	14420	14459	60	14420
ERR10809407.898161	17568	33	16676	-	OY979766.1	136469214	136436902	136454659	14415	18320	54	14415
ERR10809407.1179895	14556	0	14547	+	OY979767.1	119242295	119217676	119232229	14415	14556	60	14415
ERR10809407.937086	15906	6	15898	-	OY979768.1	55528949	55479820	55514623	14414	34915	38	14414
ERR10809407.1505266	15527	9	15519	-	OY979767.1	119242295	16458	31966	14412	15513	60	14412
ERR10809407.566088	17642	2397	17639	+	OY979766.1	136469214	27211	41824	14410	15255	16	14410
ERR10809407.508719	16451	6	16425	+	OY979769.1	45422575	45390977	45407403	14410	16427	60	14410
ERR10809407.871101	14718	8	14718	+	OY979768.1	55528949	55486202	55500911	14398	14711	60	14398
ERR10809407.78833	14731	8	14724	+	OY979769.1	45422575	3613	25923	14393	22327	29	14393
ERR10809407.923305	14892	5	14892	+	OY979768.1	55528949	15068	30001	14389	14943	60	14389
ERR10809407.1959168	17807	2	14783	+	OY979768.1	55528949	55483977	55514685	14385	30753	12	14385
ERR10809407.993060	14559	7	14551	-	OY979766.1	136469214	16594	31115	14384	14546	28	14384
ERR10809407.210622	18343	6	18337	+	OY979766.1	136469214	136428806	136455914	14383	27264	45	14383
ERR10809407.436492	14822	0	14815	-	OY979769.1	45422575	18159	33004	14364	14846	60	14364
ERR10809407.1921870	15393	6	15386	-	OY979766.1	136469214	136421280	136436601	14357	15410	42	14357
ERR10809407.2052215	17909	3	17902	-	OY979768.1	55528949	55468241	55485101	14340	17909	0	14340
ERR10809407.459162	15434	8	15430	+	OY979769.1	45422575	45379504	45394927	14330	15488	60	14330
ERR10809407.126078	14922	0	14920	-	OY979767.1	119242295	38520	53439	14323	14931	60	14323
ERR10809407.157818	14506	5	14503	-	OY979769.1	45422575	45384719	45399229	14323	14517	60	14323
ERR10809407.1469738	15389	4	15384	+	OY979766.1	136469214	29691	44902	14317	15388	39	14317
ERR10809407.1277964	14489	2	14486	-	OY979768.1	55528949	55480268	55514619	14316	34356	30	14316
ERR10809407.981078	14388	1	14385	-	OY979768.1	55528949	55470326	55484705	14312	14387	0	14312
ERR10809407.1099486	15123	0	15120	+	OY979767.1	119242295	119213748	119228869	14294	15121	60	14294
ERR10809407.571168	14505	2	14496	+	OY979769.1	45422575	45385570	45400061	14293	14497	60	14293
ERR10809407.1957844	14952	2	14949	-	OY979769.1	45422575	12701	27643	14290	14955	60	14290
ERR10809407.1581383	14356	9	14354	-	OY979768.1	55528949	55470393	55484730	14282	14345	0	14282
ERR10809407.761730	15416	5	15391	-	OY979769.1	45422575	11546	26844	14269	15393	60	14269
ERR10809407.347043	14499	1	14499	+	OY979768.1	55528949	55479407	55509051	14260	29658	49	14260
ERR10809407.511188	15009	571	15001	-	OY979768.1	55528949	55480446	55514675	14254	34233	13	14254
ERR10809407.264822	15097	0	15090	-	OY979767.1	119242295	48451	63554	14250	15112	28	14250
ERR10809407.881253	14448	5	14446	-	OY979767.1	119242295	29157	43613	14240	14456	41	14240
ERR10809407.1305566	14355	8	14349	-	OY979768.1	55528949	55471421	55485772	14234	14355	0	14234
ERR10809407.658087	15745	1164	15743	-	OY979768.1	55528949	55480550	55514915	14232	34402	33	14232
ERR10809407.1728971	14882	1	14876	-	OY979767.1	119242295	119180898	119195775	14226	14877	60	14226
ERR10809407.775857	17904	5	17899	-	OY979768.1	55528949	55466819	55483690	14224	17919	0	14224
ERR10809407.1343970	15069	16	15067	-	OY979767.1	119242295	119205923	119220970	14218	15053	60	14218
ERR10809407.1463673	14554	4	14547	-	OY979768.1	55528949	28752	43297	14213	14545	60	14213
ERR10809407.1262421	14659	17	14652	+	OY979766.1	136469214	136426603	136441214	14212	14661	27	14212
ERR10809407.126835	14489	1	14483	+	OY979768.1	55528949	55483578	55514012	14207	30468	46	14207
ERR10809407.1656220	14997	6	14991	-	OY979766.1	136469214	27404	41790	14179	15007	17	14179
ERR10809407.637812	14478	4	14478	+	OY979769.1	45422575	5037	27104	14173	22079	60	14173
ERR10809407.354848	14260	8	14252	+	OY979766.1	136469214	33792	48050	14168	14258	32	14168
ERR10809407.955758	14377	2	14375	-	OY979768.1	55528949	55471309	55486534	14166	15241	6	14166
ERR10809407.164202	14209	0	14209	+	OY979769.1	45422575	45374904	45389120	14164	14217	60	14164
ERR10809407.144536	14935	9	14930	-	OY979768.1	55528949	55495189	55510125	14153	14968	60	14153
ERR10809407.1498373	14268	7	14265	-	OY979768.1	55528949	55495836	55510094	14149	14263	60	14149
ERR10809407.918831	15059	5	15050	-	OY979767.1	119242295	119179161	119194162	14146	15050	60	14146
ERR10809407.1246952	14371	4	14369	-	OY979769.1	45422575	1973	16333	14144	14376	9	14144
ERR10809407.1591068	14677	7	14674	-	OY979768.1	55528949	55475872	55491349	14141	15514	56	14141
ERR10809407.990685	14383	11	14376	-	OY979768.1	55528949	55471574	55485957	14122	14396	0	14122
ERR10809407.1019542	19690	3	19422	+	OY979768.1	55528949	55483716	55514675	14120	34599	42	14120
ERR10809407.1535140	14891	21	14888	-	OY979768.1	55528949	55473758	55489088	14119	15753	45	14119
ERR10809407.613388	20136	1690	20135	-	OY979768.1	55528949	55474538	55509674	14110	36528	31	14110
ERR10809407.55841	14440	0	14436	+	OY979768.1	55528949	55485053	55499488	14108	14436	60	14108
ERR10809407.139189	15196	5	15128	+	OY979767.1	119242295	11265	26401	14106	15136	60	14106
ERR10809407.1491637	15012	5	14346	+	OY979768.1	55528949	55480534	55514675	14103	34154	11	14103
ERR10809407.852202	14467	4	14467	-	OY979768.1	55528949	55485918	55500378	14098	14465	60	14098
ERR10809407.1911058	14662	9	14654	-	OY979768.1	55528949	22718	37403	14098	14689	60	14098
ERR10809407.862054	15793	963	15793	-	OY979768.1	55528949	55481092	55514675	14087	33647	37	14087
ERR10809407.1751209	17053	4	17047	-	OY979769.1	45422575	45401094	45417715	14085	17083	60	14085
ERR10809407.382329	15626	5	15623	+	OY979769.1	45422575	45389763	45405399	14084	15659	60	14084
ERR10809407.918406	14460	5	14451	+	OY979768.1	55528949	55481714	55496164	14079	14451	60	14079
ERR10809407.790153	14879	77	14879	+	OY979768.1	55528949	55493133	55508003	14071	14891	60	14071
ERR10809407.142749	14909	3	14904	-	OY979767.1	119242295	119183320	119198225	14069	14905	60	14069
ERR10809407.778483	14151	1	14145	+	OY979766.1	136469214	136440259	136454416	14069	14157	32	14069
ERR10809407.1375179	15437	840	15428	-	OY979768.1	55528949	55474897	55489947	14068	15454	44	14068
ERR10809407.2039363	14132	12	14129	-	OY979768.1	55528949	55470646	55484759	14068	14117	0	14068
ERR10809407.1752432	15052	3	15046	-	OY979768.1	55528949	55490029	55505044	14062	15082	60	14062
ERR10809407.2053614	15194	5	15188	+	OY979767.1	119242295	22133	37323	14057	15190	60	14057
ERR10809407.935187	14173	2	14168	-	OY979766.1	136469214	136442410	136456581	14056	14171	44	14056
ERR10809407.507041	14223	5	14217	-	OY979769.1	45422575	1914	16124	14055	14218	9	14055
ERR10809407.1351009	14619	0	14619	-	OY979767.1	119242295	38849	53469	14055	14622	60	14055
ERR10809407.680563	15969	13	15955	+	OY979766.1	136469214	136428024	136455623	14048	27738	11	14048
ERR10809407.1768869	14873	8	14864	-	OY979767.1	119242295	119182410	119197271	14047	14861	60	14047
ERR10809407.908297	14099	5	14093	+	OY979766.1	136469214	136430500	136444595	14042	14097	60	14042
ERR10809407.1032218	17610	6	17604	+	OY979769.1	45422575	45400542	45417607	14035	17629	60	14035
ERR10809407.1580021	14141	7	14136	-	OY979768.1	55528949	55470917	55485042	14034	14134	0	14034
ERR10809407.1382085	18126	178	18120	-	OY979768.1	55528949	55474932	55492783	14024	18857	22	14024
ERR10809407.694433	14437	0	14435	+	OY979768.1	55528949	11463	25909	14022	14457	60	14022
ERR10809407.336236	14315	3	14312	-	OY979769.1	45422575	45374664	45388990	14012	14337	60	14012
ERR10809407.772526	14465	0	14463	-	OY979766.1	136469214	13822	28292	14012	14497	31	14012
ERR10809407.1754928	15707	8	14911	-	OY979769.1	45422575	44240	59184	14010	14945	0	14010
ERR10809407.100223	14092	4	14085	+	OY979767.1	119242295	3249	17326	14005	14081	60	14005
ERR10809407.1853780	14117	7	14117	-	OY979769.1	45422575	45378715	45392824	14004	14111	60	14004
ERR10809407.1705304	14197	3	14196	-	OY979768.1	55528949	55471531	55485761	14002	14230	0	14002
ERR10809407.216316	14562	0	14559	+	OY979769.1	45422575	6588	21154	13995	14571	60	13995
ERR10809407.1246936	14229	3	14228	-	OY979768.1	55528949	55494846	55509076	13994	14242	60	13994
ERR10809407.842171	14371	9	14362	-	OY979769.1	45422575	45382653	45397040	13992	14394	60	13992
ERR10809407.896224	14129	2	14124	-	OY979768.1	55528949	55471995	55486977	13990	14990	19	13990
ERR10809407.929140	14074	6	14071	+	OY979767.1	119242295	5150	19219	13987	14069	60	13987
ERR10809407.1158099	14784	19	14784	-	OY979766.1	136469214	136446353	136461119	13984	14767	60	13984
ERR10809407.1728287	16447	6	16444	+	OY979769.1	45422575	45395142	45411617	13975	16476	60	13975
ERR10809407.1615302	14113	7	14109	+	OY979766.1	136469214	136426261	136440391	13967	14131	19	13967
ERR10809407.1523896	14156	5	14155	-	OY979768.1	55528949	55506582	55520735	13959	14153	60	13959
ERR10809407.371674	14087	7	14083	+	OY979769.1	45422575	2034	16104	13958	14078	10	13958
ERR10809407.1114319	15434	0	15428	-	OY979768.1	55528949	55479451	55513782	13947	34444	39	13947
ERR10809407.763434	14287	3	14287	-	OY979768.1	55528949	55477328	55492259	13939	14931	60	13939
ERR10809407.120179	21104	7	14562	-	OY979768.1	55528949	20	14606	13935	14588	60	13935
ERR10809407.1270200	17722	3122	17714	-	OY979767.1	119242295	119222484	119237051	13916	14630	60	13916
ERR10809407.2066146	14199	6	14199	-	OY979769.1	45422575	45364256	45378489	13910	14237	60	13910
ERR10809407.1783425	16395	3	16393	+	OY979766.1	136469214	136452821	136469212	13900	16391	60	13900
ERR10809407.1728873	14996	7	14991	+	OY979767.1	119242295	15066	30054	13898	14988	60	13898
ERR10809407.1220920	18984	4986	18975	-	OY979768.1	55528949	55468316	55482304	13895	13992	0	13895
ERR10809407.1444102	14309	9	14290	-	OY979768.1	55528949	55469827	55484118	13894	14314	0	13894
ERR10809407.1925318	14357	6	14357	-	OY979768.1	55528949	21768	36135	13892	14373	60	13892
